2025-07-11 07:31:27,738 - 
|   FRR |   SIZE |   PDI |   TFR |   P(TFR) |   P(FRR|TFR) |   P(PDI|FRR) |   P(SIZE|PDI) |   p. fattorizzata |   p. empirica |
|     0 |      1 |     3 |     2 |   0.4    |     0.97225  |    0.15149   |     0.303761  |       0.0178959   |    0          |
|     0 |      2 |     3 |     2 |   0.4    |     0.97225  |    0.15149   |     0.0891996 |       0.00525516  |    0          |
|     0 |      3 |     3 |     2 |   0.4    |     0.97225  |    0.15149   |     0.5       |       0.0294573   |    0          |
|     0 |      0 |     0 |     3 |   0.0962 |     0.77027  |    0.359322  |     0.188374  |       0.00501559  |    0          |
|     0 |      1 |     0 |     3 |   0.0962 |     0.77027  |    0.359322  |     0.458704  |       0.0122133   |    0          |
|     0 |      2 |     0 |     3 |   0.0962 |     0.77027  |    0.359322  |     0.352922  |       0.00939683  |    0          |
|     0 |      3 |     0 |     3 |   0.0962 |     0.77027  |    0.359322  |     0         |       0           |    0          |
|     0 |      0 |     1 |     3 |   0.0962 |     0.77027  |    0.233781  |     0.655028  |       0.0113472   |    0          |
|     0 |      1 |     1 |     3 |   0.0962 |     0.77027  |    0.233781  |     0.137803  |       0.00238718  |    0          |
|     0 |      2 |     1 |     3 |   0.0962 |     0.77027  |    0.233781  |     0.206704  |       0.00358077  |    0          |
|     0 |      3 |     1 |     3 |   0.0962 |     0.77027  |    0.233781  |     0         |       0           |    0          |
|     0 |      0 |     2 |     3 |   0.0962 |     0.77027  |    0.255406  |     0.620008  |       0.011734    |    0          |
|     0 |      1 |     2 |     3 |   0.0962 |     0.77027  |    0.255406  |     0.225561  |       0.00426888  |    0          |
|     0 |      2 |     2 |     3 |   0.0962 |     0.77027  |    0.255406  |     0.0422214 |       0.000799065 |    0          |
|     0 |      3 |     2 |     3 |   0.0962 |     0.77027  |    0.255406  |     0.11259   |       0.00213084  |    0          |
|     0 |      0 |     3 |     3 |   0.0962 |     0.77027  |    0.15149   |     0.10704   |       0.00120157  |    0          |
|     0 |      1 |     3 |     3 |   0.0962 |     0.77027  |    0.15149   |     0.303761  |       0.00340985  |    0          |
|     0 |      2 |     3 |     3 |   0.0962 |     0.77027  |    0.15149   |     0.0891996 |       0.0010013   |    0          |
|     0 |      3 |     3 |     3 |   0.0962 |     0.77027  |    0.15149   |     0.5       |       0.00561272  |    0          |
|     0 |      0 |     0 |     4 |   0.1407 |     1        |    0.359322  |     0.188374  |       0.00952353  |    0          |
|     0 |      1 |     0 |     4 |   0.1407 |     1        |    0.359322  |     0.458704  |       0.0231905   |    0          |
|     0 |      2 |     0 |     4 |   0.1407 |     1        |    0.359322  |     0.352922  |       0.0178426   |    0          |
|     0 |      3 |     0 |     4 |   0.1407 |     1        |    0.359322  |     0         |       0           |    0          |
|     0 |      0 |     1 |     4 |   0.1407 |     1        |    0.233781  |     0.655028  |       0.0215459   |    0          |
|     0 |      1 |     1 |     4 |   0.1407 |     1        |    0.233781  |     0.137803  |       0.00453275  |    0          |
|     0 |      2 |     1 |     4 |   0.1407 |     1        |    0.233781  |     0.206704  |       0.00679912  |    0          |
|     0 |      3 |     1 |     4 |   0.1407 |     1        |    0.233781  |     0         |       0           |    0          |
|     0 |      0 |     2 |     4 |   0.1407 |     1        |    0.255406  |     0.620008  |       0.0222804   |    0          |
|     0 |      1 |     2 |     4 |   0.1407 |     1        |    0.255406  |     0.225561  |       0.00810568  |    0          |
|     0 |      2 |     2 |     4 |   0.1407 |     1        |    0.255406  |     0.0422214 |       0.00151725  |    0          |
|     0 |      3 |     2 |     4 |   0.1407 |     1        |    0.255406  |     0.11259   |       0.00404601  |    0          |
|     0 |      0 |     3 |     4 |   0.1407 |     1        |    0.15149   |     0.10704   |       0.00228151  |    0          |
|     0 |      1 |     3 |     4 |   0.1407 |     1        |    0.15149   |     0.303761  |       0.00647457  |    0          |
|     0 |      2 |     3 |     4 |   0.1407 |     1        |    0.15149   |     0.0891996 |       0.00190126  |    0          |
|     0 |      3 |     3 |     4 |   0.1407 |     1        |    0.15149   |     0.5       |       0.0106573   |    0          |
|     1 |      0 |     0 |     0 |   0.1852 |     0        |    0         |     0.188374  |       0           |    0.0148148  |
|     1 |      1 |     0 |     0 |   0.1852 |     0        |    0         |     0.458704  |       0           |    0.0037037  |
|     1 |      2 |     0 |     0 |   0.1852 |     0        |    0         |     0.352922  |       0           |    0.0407407  |
|     1 |      3 |     0 |     0 |   0.1852 |     0        |    0         |     0         |       0           |    0.00740741 |
|     1 |      0 |     1 |     0 |   0.1852 |     0        |    0.0833333 |     0.655028  |       0           |    0.0259259  |
|     1 |      1 |     1 |     0 |   0.1852 |     0        |    0.0833333 |     0.137803  |       0           |    0          |
|     1 |      2 |     1 |     0 |   0.1852 |     0        |    0.0833333 |     0.206704  |       0           |    0.0037037  |
|     1 |      3 |     1 |     0 |   0.1852 |     0        |    0.0833333 |     0         |       0           |    0.0111111  |
|     1 |      0 |     2 |     0 |   0.1852 |     0        |    0.5       |     0.620008  |       0           |    0.0518519  |
|     1 |      1 |     2 |     0 |   0.1852 |     0        |    0.5       |     0.225561  |       0           |    0.00740741 |
|     1 |      2 |     2 |     0 |   0.1852 |     0        |    0.5       |     0.0422214 |       0           |    0          |
|     1 |      3 |     2 |     0 |   0.1852 |     0        |    0.5       |     0.11259   |       0           |    0.0148148  |
|     1 |      0 |     3 |     0 |   0.1852 |     0        |    0.416667  |     0.10704   |       0           |    0.0111111  |
|     1 |      1 |     3 |     0 |   0.1852 |     0        |    0.416667  |     0.303761  |       0           |    0          |
|     1 |      2 |     3 |     0 |   0.1852 |     0        |    0.416667  |     0.0891996 |       0           |    0          |
|     1 |      3 |     3 |     0 |   0.1852 |     0        |    0.416667  |     0.5       |       0           |    0          |
|     1 |      0 |     0 |     1 |   0.1777 |     0.12493  |    0         |     0.188374  |       0           |    0          |
|     1 |      1 |     0 |     1 |   0.1777 |     0.12493  |    0         |     0.458704  |       0           |    0          |
|     1 |      2 |     0 |     1 |   0.1777 |     0.12493  |    0         |     0.352922  |       0           |    0          |
|     1 |      3 |     0 |     1 |   0.1777 |     0.12493  |    0         |     0         |       0           |    0          |
|     1 |      0 |     1 |     1 |   0.1777 |     0.12493  |    0.0833333 |     0.655028  |       0.0012118   |    0          |
|     1 |      1 |     1 |     1 |   0.1777 |     0.12493  |    0.0833333 |     0.137803  |       0.000254935 |    0          |
|     1 |      2 |     1 |     1 |   0.1777 |     0.12493  |    0.0833333 |     0.206704  |       0.000382402 |    0          |
|     1 |      3 |     1 |     1 |   0.1777 |     0.12493  |    0.0833333 |     0         |       0           |    0.0111111  |
|     1 |      0 |     2 |     1 |   0.1777 |     0.12493  |    0.5       |     0.620008  |       0.00688208  |    0          |
|     1 |      1 |     2 |     1 |   0.1777 |     0.12493  |    0.5       |     0.225561  |       0.00250373  |    0          |
|     1 |      2 |     2 |     1 |   0.1777 |     0.12493  |    0.5       |     0.0422214 |       0.000468657 |    0          |
|     1 |      3 |     2 |     1 |   0.1777 |     0.12493  |    0.5       |     0.11259   |       0.00124975  |    0          |
|     1 |      0 |     3 |     1 |   0.1777 |     0.12493  |    0.416667  |     0.10704   |       0.000990116 |    0          |
|     1 |      1 |     3 |     1 |   0.1777 |     0.12493  |    0.416667  |     0.303761  |       0.00280979  |    0          |
|     1 |      2 |     3 |     1 |   0.1777 |     0.12493  |    0.416667  |     0.0891996 |       0.000825096 |    0          |
|     1 |      3 |     3 |     1 |   0.1777 |     0.12493  |    0.416667  |     0.5       |       0.004625    |    0          |
|     1 |      0 |     0 |     2 |   0.4    |     0        |    0         |     0.188374  |       0           |    0          |
|     1 |      1 |     0 |     2 |   0.4    |     0        |    0         |     0.458704  |       0           |    0.00740741 |
|     1 |      2 |     0 |     2 |   0.4    |     0        |    0         |     0.352922  |       0           |    0.0111111  |
|     1 |      3 |     0 |     2 |   0.4    |     0        |    0         |     0         |       0           |    0.0111111  |
|     1 |      0 |     1 |     2 |   0.4    |     0        |    0.0833333 |     0.655028  |       0           |    0          |
|     1 |      1 |     1 |     2 |   0.4    |     0        |    0.0833333 |     0.137803  |       0           |    0          |
|     1 |      2 |     1 |     2 |   0.4    |     0        |    0.0833333 |     0.206704  |       0           |    0.0037037  |
|     1 |      3 |     1 |     2 |   0.4    |     0        |    0.0833333 |     0         |       0           |    0.00740741 |
|     1 |      0 |     2 |     2 |   0.4    |     0        |    0.5       |     0.620008  |       0           |    0          |
|     1 |      1 |     2 |     2 |   0.4    |     0        |    0.5       |     0.225561  |       0           |    0          |
|     1 |      2 |     2 |     2 |   0.4    |     0        |    0.5       |     0.0422214 |       0           |    0          |
