2025-07-07 10:19:33,234 - 
|   FRR |   SIZE |   PDI |   P(FRR) |   P(PDI|FRR) |   P(SIZE|PDI) |   p. fattorizzata |   p. empirica |
|-------|--------|-------|----------|--------------|---------------|-------------------|---------------|
|     0 |      0 |     0 |   0.8555 |    0         |     0         |       0           |    0.0518519  |
|     0 |      1 |     0 |   0.8555 |    0         |     0.188374  |       0           |    0.144444   |
|     0 |      2 |     0 |   0.8555 |    0         |     0.458704  |       0           |    0.111111   |
|     0 |      3 |     0 |   0.8555 |    0         |     0.352922  |       0           |    0          |
|     0 |      0 |     1 |   0.8555 |    0.359322  |     4.65766   |       1.43177     |    0.133333   |
|     0 |      1 |     1 |   0.8555 |    0.359322  |     0.655333  |       0.201449    |    0.0222222  |
|     0 |      2 |     1 |   0.8555 |    0.359322  |     0.137867  |       0.0423803   |    0.0444444  |
|     0 |      3 |     1 |   0.8555 |    0.359322  |     0.2068    |       0.0635704   |    0          |
|     0 |      0 |     2 |   0.8555 |    0.233781  |     7.60456   |       1.52091     |    0.133333   |
|     0 |      1 |     2 |   0.8555 |    0.233781  |     0.619772  |       0.123954    |    0.0444444  |
|     0 |      2 |     2 |   0.8555 |    0.233781  |     0.225475  |       0.0450951   |    0.0111111  |
|     0 |      3 |     2 |   0.8555 |    0.233781  |     0.0422053 |       0.00844106  |    0.0296296  |
|     0 |      0 |     3 |   0.8555 |    0.255406  |    14.4648    |       3.16056     |    0.0037037  |
|     0 |      1 |     3 |   0.8555 |    0.255406  |     0.10704   |       0.0233881   |    0.0333333  |
|     0 |      2 |     3 |   0.8555 |    0.255406  |     0.303761  |       0.0663717   |    0.0111111  |
|     0 |      3 |     3 |   0.8555 |    0.255406  |     0.0891996 |       0.0194901   |    0.0814815  |
|     1 |      0 |     0 |   0.0444 |   22.5225    |     0         |       0           |    0          |
|     1 |      1 |     0 |   0.0444 |   22.5225    |     0.188374  |       0.188374    |    0          |
|     1 |      2 |     0 |   0.0444 |   22.5225    |     0.458704  |       0.458704    |    0          |
|     1 |      3 |     0 |   0.0444 |   22.5225    |     0.352922  |       0.352922    |    0          |
|     1 |      0 |     1 |   0.0444 |    0         |     4.65766   |       0           |    0.0037037  |
|     1 |      1 |     1 |   0.0444 |    0         |     0.655333  |       0           |    0          |
|     1 |      2 |     1 |   0.0444 |    0         |     0.137867  |       0           |    0          |
|     1 |      3 |     1 |   0.0444 |    0         |     0.2068    |       0           |    0          |
|     1 |      0 |     2 |   0.0444 |    0.0833333 |     7.60456   |       0.0281369   |    0.0222222  |
|     1 |      1 |     2 |   0.0444 |    0.0833333 |     0.619772  |       0.00229316  |    0          |
|     1 |      2 |     2 |   0.0444 |    0.0833333 |     0.225475  |       0.000834259 |    0          |
|     1 |      3 |     2 |   0.0444 |    0.0833333 |     0.0422053 |       0.00015616  |    0          |
|     1 |      0 |     3 |   0.0444 |    0.5       |    14.4648    |       0.321119    |    0.00740741 |
|     1 |      1 |     3 |   0.0444 |    0.5       |     0.10704   |       0.00237628  |    0.0111111  |
|     1 |      2 |     3 |   0.0444 |    0.5       |     0.303761  |       0.00674349  |    0          |
|     1 |      3 |     3 |   0.0444 |    0.5       |     0.0891996 |       0.00198023  |    0          |
|     2 |      0 |     0 |   0.0999 |   20.02      |     0         |       0           |    0.00740741 |
|     2 |      1 |     0 |   0.0999 |   20.02      |     0.188374  |       0.376747    |    0          |
|     2 |      2 |     0 |   0.0999 |   20.02      |     0.458704  |       0.917408    |    0          |
|     2 |      3 |     0 |   0.0999 |   20.02      |     0.352922  |       0.705845    |    0          |
|     2 |      0 |     1 |   0.0999 |    0.0740741 |     4.65766   |       0.0344667   |    0.0037037  |
|     2 |      1 |     1 |   0.0999 |    0.0740741 |     0.655333  |       0.00484946  |    0.00740741 |
|     2 |      2 |     1 |   0.0999 |    0.0740741 |     0.137867  |       0.00102021  |    0          |
|     2 |      3 |     1 |   0.0999 |    0.0740741 |     0.2068    |       0.00153032  |    0          |
|     2 |      0 |     2 |   0.0999 |    0.111111  |     7.60456   |       0.0844106   |    0.00740741 |
|     2 |      1 |     2 |   0.0999 |    0.111111  |     0.619772  |       0.00687947  |    0.0148148  |
|     2 |      2 |     2 |   0.0999 |    0.111111  |     0.225475  |       0.00250278  |    0          |
|     2 |      3 |     2 |   0.0999 |    0.111111  |     0.0422053 |       0.000468479 |    0          |
|     2 |      0 |     3 |   0.0999 |    0.222222  |    14.4648    |       0.321119    |    0.0111111  |
|     2 |      1 |     3 |   0.0999 |    0.222222  |     0.10704   |       0.00237628  |    0.0185185  |
|     2 |      2 |     3 |   0.0999 |    0.222222  |     0.303761  |       0.00674349  |    0.00740741 |
|     2 |      3 |     3 |   0.0999 |    0.222222  |     0.0891996 |       0.00198023  |    0.0222222  |
2025-07-07 10:19:33,234 - Similarità media: 0.2884
2025-07-07 10:23:19,123 - 
|   FRR |   SIZE |   PDI |   P(FRR) |   P(PDI|FRR) |   P(SIZE|PDI) |   p. fattorizzata |   p. empirica |
|-------|--------|-------|----------|--------------|---------------|-------------------|---------------|
|     0 |      0 |     0 |   0.8555 |    0         |     0         |       0           |    0.0518519  |
|     0 |      1 |     0 |   0.8555 |    0         |     0.188374  |       0           |    0.144444   |
|     0 |      2 |     0 |   0.8555 |    0         |     0.458704  |       0           |    0.111111   |
|     0 |      3 |     0 |   0.8555 |    0         |     0.352922  |       0           |    0          |
|     0 |      0 |     1 |   0.8555 |    0.359322  |     4.65766   |       1.43177     |    0.133333   |
|     0 |      1 |     1 |   0.8555 |    0.359322  |     0.655333  |       0.201449    |    0.0222222  |
|     0 |      2 |     1 |   0.8555 |    0.359322  |     0.137867  |       0.0423803   |    0.0444444  |
|     0 |      3 |     1 |   0.8555 |    0.359322  |     0.2068    |       0.0635704   |    0          |
|     0 |      0 |     2 |   0.8555 |    0.233781  |     7.60456   |       1.52091     |    0.133333   |
|     0 |      1 |     2 |   0.8555 |    0.233781  |     0.619772  |       0.123954    |    0.0444444  |
|     0 |      2 |     2 |   0.8555 |    0.233781  |     0.225475  |       0.0450951   |    0.0111111  |
|     0 |      3 |     2 |   0.8555 |    0.233781  |     0.0422053 |       0.00844106  |    0.0296296  |
|     0 |      0 |     3 |   0.8555 |    0.255406  |    14.4648    |       3.16056     |    0.0037037  |
|     0 |      1 |     3 |   0.8555 |    0.255406  |     0.10704   |       0.0233881   |    0.0333333  |
|     0 |      2 |     3 |   0.8555 |    0.255406  |     0.303761  |       0.0663717   |    0.0111111  |
|     0 |      3 |     3 |   0.8555 |    0.255406  |     0.0891996 |       0.0194901   |    0.0814815  |
|     1 |      0 |     0 |   0.0444 |   22.5225    |     0         |       0           |    0          |
|     1 |      1 |     0 |   0.0444 |   22.5225    |     0.188374  |       0.188374    |    0          |
|     1 |      2 |     0 |   0.0444 |   22.5225    |     0.458704  |       0.458704    |    0          |
|     1 |      3 |     0 |   0.0444 |   22.5225    |     0.352922  |       0.352922    |    0          |
|     1 |      0 |     1 |   0.0444 |    0         |     4.65766   |       0           |    0.0037037  |
|     1 |      1 |     1 |   0.0444 |    0         |     0.655333  |       0           |    0          |
|     1 |      2 |     1 |   0.0444 |    0         |     0.137867  |       0           |    0          |
|     1 |      3 |     1 |   0.0444 |    0         |     0.2068    |       0           |    0          |
|     1 |      0 |     2 |   0.0444 |    0.0833333 |     7.60456   |       0.0281369   |    0.0222222  |
|     1 |      1 |     2 |   0.0444 |    0.0833333 |     0.619772  |       0.00229316  |    0          |
|     1 |      2 |     2 |   0.0444 |    0.0833333 |     0.225475  |       0.000834259 |    0          |
|     1 |      3 |     2 |   0.0444 |    0.0833333 |     0.0422053 |       0.00015616  |    0          |
|     1 |      0 |     3 |   0.0444 |    0.5       |    14.4648    |       0.321119    |    0.00740741 |
|     1 |      1 |     3 |   0.0444 |    0.5       |     0.10704   |       0.00237628  |    0.0111111  |
|     1 |      2 |     3 |   0.0444 |    0.5       |     0.303761  |       0.00674349  |    0          |
|     1 |      3 |     3 |   0.0444 |    0.5       |     0.0891996 |       0.00198023  |    0          |
|     2 |      0 |     0 |   0.0999 |   20.02      |     0         |       0           |    0.00740741 |
|     2 |      1 |     0 |   0.0999 |   20.02      |     0.188374  |       0.376747    |    0          |
|     2 |      2 |     0 |   0.0999 |   20.02      |     0.458704  |       0.917408    |    0          |
|     2 |      3 |     0 |   0.0999 |   20.02      |     0.352922  |       0.705845    |    0          |
|     2 |      0 |     1 |   0.0999 |    0.0740741 |     4.65766   |       0.0344667   |    0.0037037  |
|     2 |      1 |     1 |   0.0999 |    0.0740741 |     0.655333  |       0.00484946  |    0.00740741 |
|     2 |      2 |     1 |   0.0999 |    0.0740741 |     0.137867  |       0.00102021  |    0          |
|     2 |      3 |     1 |   0.0999 |    0.0740741 |     0.2068    |       0.00153032  |    0          |
|     2 |      0 |     2 |   0.0999 |    0.111111  |     7.60456   |       0.0844106   |    0.00740741 |
|     2 |      1 |     2 |   0.0999 |    0.111111  |     0.619772  |       0.00687947  |    0.0148148  |
|     2 |      2 |     2 |   0.0999 |    0.111111  |     0.225475  |       0.00250278  |    0          |
|     2 |      3 |     2 |   0.0999 |    0.111111  |     0.0422053 |       0.000468479 |    0          |
|     2 |      0 |     3 |   0.0999 |    0.222222  |    14.4648    |       0.321119    |    0.0111111  |
|     2 |      1 |     3 |   0.0999 |    0.222222  |     0.10704   |       0.00237628  |    0.0185185  |
|     2 |      2 |     3 |   0.0999 |    0.222222  |     0.303761  |       0.00674349  |    0.00740741 |
|     2 |      3 |     3 |   0.0999 |    0.222222  |     0.0891996 |       0.00198023  |    0.0222222  |
2025-07-07 10:23:19,124 - Similarità media: 0.2884
2025-07-07 10:24:13,994 - 
|   FRR |   SIZE |   PDI |   P(FRR) |   P(PDI|FRR) |   P(SIZE|PDI) |   p. fattorizzata |   p. empirica |
|-------|--------|-------|----------|--------------|---------------|-------------------|---------------|
|     0 |      0 |     0 |   0.8555 |    0         |     0         |       0           |    0.0518519  |
|     0 |      1 |     0 |   0.8555 |    0         |     0.188374  |       0           |    0.144444   |
|     0 |      2 |     0 |   0.8555 |    0         |     0.458704  |       0           |    0.111111   |
|     0 |      3 |     0 |   0.8555 |    0         |     0.352922  |       0           |    0          |
|     0 |      0 |     1 |   0.8555 |    0.359322  |     4.65766   |       1.43177     |    0.133333   |
|     0 |      1 |     1 |   0.8555 |    0.359322  |     0.655333  |       0.201449    |    0.0222222  |
|     0 |      2 |     1 |   0.8555 |    0.359322  |     0.137867  |       0.0423803   |    0.0444444  |
|     0 |      3 |     1 |   0.8555 |    0.359322  |     0.2068    |       0.0635704   |    0          |
|     0 |      0 |     2 |   0.8555 |    0.233781  |     7.60456   |       1.52091     |    0.133333   |
|     0 |      1 |     2 |   0.8555 |    0.233781  |     0.619772  |       0.123954    |    0.0444444  |
|     0 |      2 |     2 |   0.8555 |    0.233781  |     0.225475  |       0.0450951   |    0.0111111  |
|     0 |      3 |     2 |   0.8555 |    0.233781  |     0.0422053 |       0.00844106  |    0.0296296  |
|     0 |      0 |     3 |   0.8555 |    0.255406  |    14.4648    |       3.16056     |    0.0037037  |
|     0 |      1 |     3 |   0.8555 |    0.255406  |     0.10704   |       0.0233881   |    0.0333333  |
