2025-07-08 15:33:36,314 - 
|   SIZE |   PDI |   TFR |   P(TFR) |   P(SIZE|TFR) |   P(PDI|TFR) |   p. fattorizzata |   p. empirica |
|--------|-------|-------|----------|---------------|--------------|-------------------|---------------|
|      0 |     0 |     0 |   0.1832 |     0.0201965 |     0.180131 |       0.000666485 |    0          |
|      0 |     1 |     0 |   0.1832 |     0.0201965 |     0.139738 |       0.000517031 |    0.003663   |
|      0 |     2 |     0 |   0.1832 |     0.0201965 |     0.340066 |       0.00125824  |    0          |
|      0 |     3 |     0 |   0.1832 |     0.0201965 |     0.340066 |       0.00125824  |    0          |
|      1 |     0 |     0 |   0.1832 |     0.519651  |     0.180131 |       0.0171485   |    0.014652   |
|      1 |     1 |     0 |   0.1832 |     0.519651  |     0.139738 |       0.0133031   |    0.010989   |
|      1 |     2 |     0 |   0.1832 |     0.519651  |     0.340066 |       0.0323742   |    0.0512821  |
|      1 |     3 |     0 |   0.1832 |     0.519651  |     0.340066 |       0.0323742   |    0.018315   |
|      2 |     0 |     0 |   0.1832 |     0.219978  |     0.180131 |       0.00725928  |    0.018315   |
|      2 |     1 |     0 |   0.1832 |     0.219978  |     0.139738 |       0.00563144  |    0.010989   |
|      2 |     2 |     0 |   0.1832 |     0.219978  |     0.340066 |       0.0137046   |    0.003663   |
|      2 |     3 |     0 |   0.1832 |     0.219978  |     0.340066 |       0.0137046   |    0.00732601 |
|      3 |     0 |     0 |   0.1832 |     0.240175  |     0.180131 |       0.00792576  |    0          |
|      3 |     1 |     0 |   0.1832 |     0.240175  |     0.139738 |       0.00614847  |    0          |
|      3 |     2 |     0 |   0.1832 |     0.240175  |     0.340066 |       0.0149629   |    0.00732601 |
|      3 |     3 |     0 |   0.1832 |     0.240175  |     0.340066 |       0.0149629   |    0.03663    |
|      0 |     0 |     1 |   0.1758 |     0.333333  |     0.229238 |       0.0134333   |    0.014652   |
|      0 |     1 |     1 |   0.1758 |     0.333333  |     0.166667 |       0.00976667  |    0.025641   |
|      0 |     2 |     1 |   0.1758 |     0.333333  |     0.14562  |       0.00853333  |    0.014652   |
|      0 |     3 |     1 |   0.1758 |     0.333333  |     0.458476 |       0.0268667   |    0.003663   |
|      1 |     0 |     1 |   0.1758 |     0.35438   |     0.229238 |       0.0142815   |    0.025641   |
|      1 |     1 |     1 |   0.1758 |     0.35438   |     0.166667 |       0.0103833   |    0          |
|      1 |     2 |     1 |   0.1758 |     0.35438   |     0.14562  |       0.00907213  |    0.00732601 |
|      1 |     3 |     1 |   0.1758 |     0.35438   |     0.458476 |       0.028563    |    0.029304   |
|      2 |     0 |     1 |   0.1758 |     0.0625711 |     0.229238 |       0.00252162  |    0          |
|      2 |     1 |     1 |   0.1758 |     0.0625711 |     0.166667 |       0.00183333  |    0.003663   |
