ID,ML,CHIP,ESM,HSPC,CHOL,PEG,TFR,FRR,AQUEOUS,OUTPUT,SIZE,PDI,PDI_pred,SIZE_pred
01SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,0.25,3.467368504525317,MQ,YES,117.567,0.327,0.3542949119210243,116.23489547729493
02SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,1.375,3.467368504525317,MQ,YES,124.403,0.403,0.3200223070383072,97.78309053348362
03SD,HSPC,Micromixer,0.0,9.0,3.0,3.0,1.0,3.467368504525317,MQ,NO,169.247,0.531,0.6666895896196365,464.03708541870117
04SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,0.25,3.467368504525317,PBS,YES,73.088,0.238,0.3186213193833828,97.13263273027209
05SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,1.375,3.467368504525317,MQ,NO,141.591,0.597,0.6657461857795716,458.0887390136719
06SD,HSPC,Micromixer,0.0,9.0,3.0,3.0,1.0,3.467368504525317,PBS,YES,135.642,0.428,0.35470190525054934,113.24983043670655
07SD,HSPC,Droplet,0.0,9.0,3.0,3.0,0.25,3.467368504525317,PBS,NO,242.045,0.591,0.666782733798027,469.9817640686035
08SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,1.375,3.467368504525317,MQ,YES,19.897,0.443,0.31789809703826905,96.42822271580165
09SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,1.0,3.467368504525317,PBS,NO,593.99,0.61,0.6707497641444207,480.0929573059082
10SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.25,3.467368504525317,PBS,YES,138.894,0.49,0.3565964536368847,119.8923642730713
11SD,HSPC,Droplet,0.0,11.25,0.0,3.75,0.25,3.467368504525317,PBS,YES,325.634,0.489,0.36503462597727776,119.6679395167033
12SD,HSPC,Droplet,0.0,3.75,0.0,1.25,2.17,3.467368504525317,MQ,NO,277.332,0.735,0.6705323231220245,471.7848719787598
13SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,1.0,3.467368504525317,PBS,YES,52.067,0.26,0.31986377581954,97.829636150678
14SD,HSPC,Droplet,0.0,3.0,1.0,1.0,0.25,3.467368504525317,PBS,YES,101.454,0.35,0.35753006175160407,114.72742401123047
15SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.25,3.467368504525317,PBS,YES,77.448,0.233,0.32018257409334183,98.70041139125824
16SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,1.375,3.467368504525317,MQ,YES,177.522,0.431,0.3633655455708504,119.9275924173991
17SD,HSPC,Droplet,0.0,3.0,1.0,1.0,1.0,3.467368504525317,PBS,NO,255.405,0.783,0.6711967870593071,498.9138703918457
18SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.25,3.467368504525317,MQ,NO,198.619,0.519,0.6705054926872254,473.40275604248046
19SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.25,3.467368504525317,MQ,YES,131.205,0.38,0.35473853021860124,120.55645812988281
20SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,2.0,3.467368504525317,PBS,NO,351.504,0.558,0.6660320746898651,463.52914154052735
21SD,HSPC,Micromixer,0.0,9.0,3.0,3.0,1.375,3.467368504525317,MQ,YES,135.609,0.369,0.35274970695376395,113.94871936798096
22SD,HSPC,Droplet,0.0,9.0,3.0,3.0,0.71,3.467368504525317,MQ,YES,146.776,0.44,0.31579782703270515,94.90051759910583
23SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,1.375,3.467368504525317,MQ,YES,125.959,0.339,0.31843946903944015,96.86836999744838
24SD,HSPC,Micromixer,0.0,9.0,3.0,3.0,1.0,3.467368504525317,PBS,YES,102.376,0.385,0.31665710264195995,95.17343958568576
01SM,ESM,Micromixer,5.0,0.0,5.0,0.0,1.0,3.467368504525317,MQ,YES,116.839,0.082,0.1352640974894166,104.13665560404459
02SM,ESM,Micromixer,20.0,0.0,0.0,0.0,0.7060709978109694,3.467368504525317,MQ,NO,1929.916,0.842,0.8392731541395188,2223.7145703125
03SM,ESM,Micromixer,20.0,0.0,20.0,0.0,1.0,3.467368504525317,MQ,YES,133.051,0.186,0.13288946843892335,171.04890853881835
04SM,ESM,Droplet,5.0,0.0,5.0,0.0,1.0,3.467368504525317,PBS,YES,91.433,0.1,0.09544934671372175,94.60972873636742
05SM,ESM,Micromixer,20.0,0.0,0.0,0.0,1.37,3.467368504525317,MQ,NO,700.845,0.681,0.8392731541395188,2223.7145703125
06SM,ESM,Droplet,20.0,0.0,20.0,0.0,1.0,3.467368504525317,PBS,YES,122.961,0.236,0.13286625120788811,171.04890853881835
07SM,ESM,Micromixer,20.0,0.0,20.0,0.0,1.0,3.467368504525317,PBS,YES,163.558,0.316,0.0729339211020398,159.78640747070312
08SM,ESM,Droplet,5.0,0.0,5.0,0.0,1.0,3.467368504525317,MQ,YES,69.723,0.067,0.09491427253931761,94.42812405853132
09SM,ESM,Droplet,5.0,0.0,0.0,0.0,0.25,3.467368504525317,PBS,NO,1794.372,0.936,0.7857940375804902,1574.6073472595215
10SM,ESM,Micromixer,5.0,0.0,0.0,0.0,1.0,3.467368504525317,PBS,NO,301.615,0.521,0.7755196914076805,1588.8683561706544
11SM,ESM,Droplet,20.0,0.0,0.0,0.0,0.25,3.467368504525317,PBS,NO,1242.327,0.826,0.8358398354053498,2205.6679565429686
12SM,ESM,Micromixer,5.0,0.0,0.0,0.0,1.37,3.467368504525317,MQ,NO,2100.262,0.999,0.7757008799910545,1567.3145994567872
13SM,ESM,Micromixer,20.0,0.0,0.0,0.0,0.25,3.467368504525317,PBS,NO,1787.444,0.994,0.8393594115972519,2194.334536743164
14SM,ESM,Droplet,5.0,0.0,5.0,0.0,0.25,3.467368504525317,PBS,YES,133.599,0.269,0.13477972846478223,104.05337215423584
15SM,ESM,Droplet,5.0,0.0,0.0,0.0,1.0,3.467368504525317,PBS,NO,2254.269,1.0,0.7879256582260132,1586.114037322998
16SM,ESM,Micromixer,20.0,0.0,0.0,0.0,2.17,3.467368504525317,MQ,NO,731.331,0.991,0.835643926858902,2208.905263671875
17SM,ESM,Droplet,5.0,0.0,5.0,0.0,1.4,3.467368504525317,PBS,NO,571.168,0.558,0.7733063143491745,1593.796899871826
18SM,ESM,Micromixer,5.0,0.0,0.0,0.0,0.7060709978109694,3.467368504525317,MQ,NO,554.177,0.595,0.7867065814137458,1562.8511094665528
19SM,ESM,Micromixer,5.0,0.0,0.0,0.0,1.375,3.467368504525317,MQ,YES,109.153,0.284,0.13616714596748353,119.75902053833008
20SM,ESM,Droplet,20.0,0.0,0.0,0.0,0.25,3.467368504525317,PBS,NO,6478.919,1.0,0.8359721231460572,2235.895157470703
21SM,ESM,Micromixer,20.0,0.0,20.0,0.0,0.58,3.467368504525317,MQ,YES,108.176,0.106,0.13350027411431076,171.04890853881835
22SM,ESM,Droplet,20.0,0.0,20.0,0.0,2.17,3.467368504525317,MQ,YES,116.98,0.128,0.07138641213827171,159.78640747070312
23SM,ESM,Micromixer,5.0,0.0,5.0,0.0,2.5,3.467368504525317,MQ,YES,70.824,0.118,0.0942844527711471,94.5085473856594
24SM,ESM,Micromixer,20.0,0.0,20.0,0.0,1.0,3.467368504525317,PBS,YES,85.425,0.145,0.07277651574050664,159.78640747070312
01CD,HSPC,Micromixer,0.0,11.5644,1.3408000000000002,3.8548,2.0439290021890306,3.467368504525317,MQ,YES,111.287,0.294,0.3713025663793087,104.60448530124484
02CD,HSPC,Micromixer,0.0,11.5644,1.3408000000000002,3.8548,1.375,3.467368504525317,MQ,YES,104.721,0.372,0.3713025663793087,104.60448530124484
03CD,HSPC,Micromixer,0.0,11.5644,1.3408000000000002,3.8548,1.375,3.467368504525317,MQ,YES,77.048,0.221,0.3148157016932964,90.4378464558896
04CD,HSPC,Micromixer,0.0,11.5644,1.3408000000000002,3.8548,2.04,3.467368504525317,MQ,YES,79.661,0.268,0.3148157016932964,90.4378464558896
05CD,HSPC,Micromixer,0.0,8.547600000000001,5.363200000000001,2.8492,1.375,3.467368504525317,MQ,YES,92.827,0.188,0.2551829455323169,94.61065816390027
06CD,HSPC,Micromixer,0.0,8.547600000000001,5.363200000000001,2.8492,1.37,3.467368504525317,MQ,YES,83.507,0.278,0.2551829455323169,94.61065816390027
07CD,HSPC,Micromixer,0.0,8.547600000000001,5.363200000000001,2.8492,1.37,3.467368504525317,MQ,YES,72.548,0.268,0.2403879052629838,88.295277309092
08CD,HSPC,Droplet,0.0,8.547600000000001,5.363200000000001,2.8492,2.17,3.467368504525317,MQ,YES,74.122,0.309,0.2403879052629838,88.295277309092
09CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,3.467368504525317,MQ,YES,133.264,0.39,0.28731371182002197,88.24157303850907
10CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,0.71,3.467368504525317,MQ,YES,81.069,0.312,0.28731371182002197,88.24157303850907
