ID,ML,CHIP,ESM,HSPC,CHOL,PEG,TFR,FRR,AQUEOUS,OUTPUT,SIZE,PDI,PDI_pred,SIZE_pred
01SD,HSPC,Droplet,0.0,3.0,1.0,1.0,0.71,3.0,MQ,YES,117.567,0.327,0.35869057148694994,104.05592750146654
02SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,0.71,3.0,MQ,YES,124.403,0.403,0.36628556743264196,106.38932344363985
03SD,HSPC,Droplet,0.0,9.0,3.0,3.0,0.71,50.0,MQ,NO,169.247,0.531,0.66633076608181,463.41393814086916
04SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,0.71,3.0,PBS,YES,73.088,0.238,0.360108145326376,103.89713096724616
05SD,HSPC,Droplet,0.0,11.25,0.0,3.75,0.71,50.0,MQ,NO,141.591,0.597,0.6654566496610641,456.8417820739746
06SD,HSPC,Droplet,0.0,9.0,3.0,3.0,0.71,50.0,PBS,YES,135.642,0.428,0.36103651493787764,95.11006216684977
07SD,HSPC,Micromixer,0.0,9.0,3.0,3.0,0.71,3.0,PBS,NO,242.045,0.591,0.666782733798027,469.9817640686035
08SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,0.71,50.0,MQ,YES,19.897,0.443,0.36174579337239265,97.90244613647461
09SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.71,50.0,PBS,NO,593.99,0.61,0.6704785081744195,479.93608337402344
10SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.71,50.0,PBS,YES,138.894,0.49,0.36228437468409536,99.79812484741211
11SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,0.71,3.0,PBS,YES,325.634,0.489,0.36812433794140814,105.96639716752372
12SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.71,3.0,MQ,NO,277.332,0.735,0.6705054926872254,473.40275604248046
13SD,HSPC,Droplet,0.0,11.25,0.0,3.75,0.71,50.0,PBS,YES,52.067,0.26,0.36949156150221824,102.23090118408203
14SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,0.71,50.0,PBS,YES,101.454,0.35,0.362993611395359,97.94263244628907
15SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.71,3.0,PBS,YES,77.448,0.233,0.3604434145987034,106.1853353103002
16SD,HSPC,Droplet,0.0,11.25,0.0,3.75,0.71,50.0,MQ,YES,177.522,0.431,0.3688371996581554,102.272921333313
17SD,HSPC,Droplet,0.0,3.0,1.0,1.0,0.71,3.0,PBS,NO,255.405,0.783,0.671260811984539,499.2789778137207
18SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.71,3.0,MQ,NO,198.619,0.519,0.6705054926872254,473.40275604248046
19SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.71,50.0,MQ,YES,131.205,0.38,0.361145648509264,99.72370940835135
20SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,0.71,3.0,PBS,NO,351.504,0.558,0.6659435802698135,463.9187533569336
21SD,HSPC,Micromixer,0.0,9.0,3.0,3.0,0.71,3.0,MQ,YES,135.609,0.369,0.356975277364254,101.11967448965711
22SD,HSPC,Droplet,0.0,9.0,3.0,3.0,0.71,3.0,MQ,YES,146.776,0.44,0.35780747011303904,100.94119962383452
23SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,0.71,50.0,MQ,YES,125.959,0.339,0.36099536702036855,98.27012050628662
24SD,HSPC,Droplet,0.0,9.0,3.0,3.0,0.71,50.0,PBS,YES,102.376,0.385,0.36103651493787764,95.11006216684977
01SM,ESM,Micromixer,5.0,0.0,5.0,0.0,0.71,3.0,MQ,YES,116.839,0.082,0.10292714141309262,97.00467360881484
02SM,ESM,Micromixer,20.0,0.0,0.0,0.0,0.71,3.0,MQ,NO,1929.916,0.842,0.8389965426921845,2241.513759765625
03SM,ESM,Micromixer,20.0,0.0,20.0,0.0,0.71,50.0,MQ,YES,133.051,0.186,0.07025311594882182,141.87821250915528
