ID,ML,CHIP,ESM,HSPC,CHOL,PEG,TFR,FRR,AQUEOUS,OUTPUT,SIZE,PDI,PDI_pred,SIZE_pred
01SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,1.37,3.0,MQ,YES,117.567,0.327,0.31836443722248076,95.31670199945295
02SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,1.37,3.0,MQ,YES,124.403,0.403,0.3196172408759594,96.02084179822715
03SD,HSPC,Droplet,0.0,9.0,3.0,3.0,1.37,50.0,MQ,NO,169.247,0.531,0.66633076608181,463.41393814086916
04SD,HSPC,Droplet,0.0,3.0,1.0,1.0,1.37,3.0,PBS,YES,73.088,0.238,0.3185598711669445,95.44016959441711
05SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,1.37,50.0,MQ,NO,141.591,0.597,0.6654566496610641,456.8417820739746
06SD,HSPC,Micromixer,0.0,9.0,3.0,3.0,1.37,50.0,PBS,YES,135.642,0.428,0.3255035445094109,82.41958191462925
07SD,HSPC,Droplet,0.0,9.0,3.0,3.0,1.37,3.0,PBS,NO,242.045,0.591,0.666782733798027,469.9817640686035
08SD,HSPC,Droplet,0.0,3.0,1.0,1.0,1.37,50.0,MQ,YES,19.897,0.443,0.32830599054694176,84.67838856288364
09SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,1.37,50.0,PBS,NO,593.99,0.61,0.6704785081744195,479.93608337402344
10SD,HSPC,Droplet,0.0,3.75,0.0,1.25,1.37,50.0,PBS,YES,138.894,0.49,0.32806538954377173,84.4298178918021
11SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,1.37,3.0,PBS,YES,325.634,0.489,0.3196054835617542,96.31962025586876
12SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,1.37,3.0,MQ,NO,277.332,0.735,0.6705054926872254,473.40275604248046
13SD,HSPC,Droplet,0.0,11.25,0.0,3.75,1.37,50.0,PBS,YES,52.067,0.26,0.3292080357670784,86.9045835494995
14SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,1.37,50.0,PBS,YES,101.454,0.35,0.328490873426199,85.3029571206229
15SD,HSPC,Droplet,0.0,3.75,0.0,1.25,1.37,3.0,PBS,YES,77.448,0.233,0.3198826991021633,96.03255504350871
16SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,1.37,50.0,MQ,YES,177.522,0.431,0.3290130913257599,86.24905467987061
17SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,1.37,3.0,PBS,NO,255.405,0.783,0.671260811984539,499.2789778137207
18SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,1.37,3.0,MQ,NO,198.619,0.519,0.6705054926872254,473.40275604248046
19SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,1.37,50.0,MQ,YES,131.205,0.38,0.3279742167890072,84.01199680873326
20SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,1.37,3.0,PBS,NO,351.504,0.558,0.6659435802698135,463.9187533569336
21SD,HSPC,Droplet,0.0,9.0,3.0,3.0,1.37,3.0,MQ,YES,135.609,0.369,0.31624248483528694,93.19024096774586
22SD,HSPC,Micromixer,0.0,9.0,3.0,3.0,1.37,3.0,MQ,YES,146.776,0.44,0.3157296965395411,93.3528279027892
23SD,HSPC,Droplet,0.0,3.0,1.0,1.0,1.37,50.0,MQ,YES,125.959,0.339,0.3274039615690708,83.84089397975376
24SD,HSPC,Droplet,0.0,9.0,3.0,3.0,1.37,50.0,PBS,YES,102.376,0.385,0.3255035445094109,82.41958191462925
01SM,ESM,Micromixer,5.0,0.0,5.0,0.0,1.37,3.0,MQ,YES,116.839,0.082,0.10057493329048156,94.48665817380738
02SM,ESM,Micromixer,20.0,0.0,0.0,0.0,1.37,3.0,MQ,NO,1929.916,0.842,0.8393832740187644,2222.4088720703126
03SM,ESM,Micromixer,20.0,0.0,20.0,0.0,1.37,50.0,MQ,YES,133.051,0.186,0.06814697938986006,137.3244130706787
04SM,ESM,Micromixer,5.0,0.0,5.0,0.0,1.37,3.0,PBS,YES,91.433,0.1,0.10201048500835895,94.50344053660909
05SM,ESM,Droplet,20.0,0.0,0.0,0.0,1.37,50.0,MQ,NO,700.845,0.681,0.8395419472455978,2096.531513671875
06SM,ESM,Micromixer,20.0,0.0,20.0,0.0,1.37,50.0,PBS,YES,122.961,0.236,0.06949213752351584,136.74124496459962
07SM,ESM,Micromixer,20.0,0.0,20.0,0.0,1.37,3.0,PBS,YES,163.558,0.316,0.09110241413116454,159.78640747070312
08SM,ESM,Micromixer,5.0,0.0,5.0,0.0,1.37,50.0,MQ,YES,69.723,0.067,0.08683002293109894,80.9683265638471
09SM,ESM,Micromixer,5.0,0.0,0.0,0.0,1.37,50.0,PBS,NO,1794.372,0.936,0.7857448506355286,1571.572621307373
10SM,ESM,Micromixer,5.0,0.0,0.0,0.0,1.37,50.0,PBS,NO,301.615,0.521,0.787950676381588,1582.8746379089355
11SM,ESM,Micromixer,20.0,0.0,0.0,0.0,1.37,3.0,PBS,NO,1242.327,0.826,0.8393961182236671,2198.9387176513674
12SM,ESM,Micromixer,5.0,0.0,0.0,0.0,1.37,3.0,MQ,NO,2100.262,0.999,0.7868167012929916,1562.8511094665528
13SM,ESM,Droplet,20.0,0.0,0.0,0.0,1.37,50.0,PBS,NO,1787.444,0.994,0.8396263378858566,2068.538349609375
14SM,ESM,Micromixer,5.0,0.0,5.0,0.0,1.37,50.0,PBS,YES,133.599,0.269,0.0873843627050519,80.94778182916474
15SM,ESM,Micromixer,5.0,0.0,0.0,0.0,1.37,3.0,PBS,NO,2254.269,1.0,0.7881091913580894,1586.114037322998
16SM,ESM,Micromixer,20.0,0.0,0.0,0.0,1.37,50.0,MQ,NO,731.331,0.991,0.8395837312936782,2083.893908691406
17SM,ESM,Micromixer,5.0,0.0,5.0,0.0,1.37,3.0,PBS,NO,571.168,0.558,0.7858878993988037,1590.8948039245606
18SM,ESM,Micromixer,5.0,0.0,0.0,0.0,1.37,3.0,MQ,NO,554.177,0.595,0.7868167012929916,1562.8511094665528
19SM,ESM,Micromixer,5.0,0.0,0.0,0.0,1.37,50.0,MQ,YES,109.153,0.284,0.12832708191126585,84.05370098114014
20SM,ESM,Droplet,20.0,0.0,0.0,0.0,1.37,3.0,PBS,NO,6478.919,1.0,0.8393608158826829,2221.0513232421877
21SM,ESM,Micromixer,20.0,0.0,20.0,0.0,1.37,3.0,MQ,YES,108.176,0.106,0.09082702942192554,159.78640747070312
22SM,ESM,Micromixer,20.0,0.0,20.0,0.0,1.37,3.0,MQ,YES,116.98,0.128,0.09080299943685531,159.78640747070312
23SM,ESM,Micromixer,5.0,0.0,5.0,0.0,1.37,50.0,MQ,YES,70.824,0.118,0.08402613162994385,80.68545780796157
24SM,ESM,Micromixer,20.0,0.0,20.0,0.0,1.37,50.0,PBS,YES,85.425,0.145,0.06949213752351584,136.74124496459962
01CD,HSPC,Micromixer,0.0,11.5644,1.3408000000000002,3.8548,1.37,2.0,MQ,YES,111.287,0.294,0.3152814047038555,95.59286897401827
02CD,HSPC,Micromixer,0.0,11.5644,1.3408000000000002,3.8548,1.37,23.0,MQ,YES,104.721,0.372,0.3267000462114811,84.75252716064453
03CD,HSPC,Micromixer,0.0,11.5644,1.3408000000000002,3.8548,1.37,2.0,MQ,YES,77.048,0.221,0.3152814047038555,95.59286897401827
04CD,HSPC,Micromixer,0.0,11.5644,1.3408000000000002,3.8548,1.37,23.0,MQ,YES,79.661,0.268,0.3267000462114811,84.75252716064453
05CD,HSPC,Micromixer,0.0,8.547600000000001,5.363200000000001,2.8492,1.37,2.0,MQ,YES,92.827,0.188,0.21219738148152828,92.47169635227625
06CD,HSPC,Micromixer,0.0,8.547600000000001,5.363200000000001,2.8492,1.37,23.0,MQ,YES,83.507,0.278,0.2690567035973072,78.20328914151203
07CD,HSPC,Micromixer,0.0,8.547600000000001,5.363200000000001,2.8492,1.37,2.0,MQ,YES,72.548,0.268,0.21219738148152828,92.47169635227625
08CD,HSPC,Micromixer,0.0,8.547600000000001,5.363200000000001,2.8492,1.37,23.0,MQ,YES,74.122,0.309,0.2690567035973072,78.20328914151203
09CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,1.0,MQ,YES,133.264,0.39,0.35986092790961266,132.836463470459
10CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,50.0,MQ,YES,81.069,0.312,0.29035881623625753,79.83316400620848
11CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,108.6,0.284,0.28175437450408936,78.0794501006474
12CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,77.533,0.291,0.28175437450408936,78.0794501006474
13CD,HSPC,Micromixer,0.0,12.570000000000002,0.0,4.19,1.37,7.0,MQ,YES,86.352,0.269,0.31795998245477675,86.01396587371826
14CD,HSPC,Micromixer,0.0,7.542000000000001,6.704000000000001,2.514,1.37,7.0,MQ,YES,68.453,0.282,0.2557695484161377,78.19697554478657
15CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,70.038,0.234,0.28175437450408936,78.0794501006474
16CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,68.102,0.246,0.28175437450408936,78.0794501006474
17CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,69.696,0.243,0.28175437450408936,78.0794501006474
18CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,68.133,0.235,0.28175437450408936,78.0794501006474
19CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,64.529,0.234,0.28175437450408936,78.0794501006474
20CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,68.966,0.232,0.28175437450408936,78.0794501006474
21CD,HSPC,Micromixer,0.0,11.5644,1.3408000000000002,3.8548,1.37,2.0,MQ,YES,87.575,0.327,0.3152814047038555,95.59286897401827
22CD,HSPC,Micromixer,0.0,11.5644,1.3408000000000002,3.8548,1.37,23.0,MQ,YES,109.953,0.476,0.3267000462114811,84.75252716064453
23CD,HSPC,Micromixer,0.0,11.5644,1.3408000000000002,3.8548,1.37,2.0,MQ,YES,86.444,0.343,0.3152814047038555,95.59286897401827
24CD,HSPC,Micromixer,0.0,11.5644,1.3408000000000002,3.8548,1.37,23.0,MQ,YES,94.499,0.355,0.3267000462114811,84.75252716064453
25CD,HSPC,Micromixer,0.0,8.547600000000001,5.363200000000001,2.8492,1.37,2.0,MQ,YES,93.444,0.183,0.21219738148152828,92.47169635227625
26CD,HSPC,Micromixer,0.0,8.547600000000001,5.363200000000001,2.8492,1.37,23.0,MQ,YES,85.915,0.258,0.2690567035973072,78.20328914151203
27CD,HSPC,Micromixer,0.0,8.547600000000001,5.363200000000001,2.8492,1.37,2.0,MQ,YES,62.883,0.198,0.21219738148152828,92.47169635227625
28CD,HSPC,Micromixer,0.0,8.547600000000001,5.363200000000001,2.8492,1.37,23.0,MQ,YES,71.617,0.292,0.2690567035973072,78.20328914151203
29CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,1.0,MQ,YES,139.797,0.387,0.35986092790961266,132.836463470459
30CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,50.0,MQ,YES,92.98,0.361,0.29035881623625753,79.83316400620848
31CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,124.162,0.316,0.28175437450408936,78.0794501006474
32CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,73.083,0.334,0.28175437450408936,78.0794501006474
33CD,HSPC,Micromixer,0.0,12.570000000000002,0.0,4.19,1.37,7.0,MQ,YES,96.016,0.284,0.31795998245477675,86.01396587371826
34CD,HSPC,Micromixer,0.0,7.542000000000001,6.704000000000001,2.514,1.37,7.0,MQ,YES,67.366,0.273,0.2557695484161377,78.19697554478657
35CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,71.926,0.295,0.28175437450408936,78.0794501006474
36CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,81.85,0.335,0.28175437450408936,78.0794501006474
37CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,78.159,0.326,0.28175437450408936,78.0794501006474
38CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,72.999,0.295,0.28175437450408936,78.0794501006474
39CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,73.901,0.327,0.28175437450408936,78.0794501006474
40CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,76.205,0.354,0.28175437450408936,78.0794501006474
41CD,HSPC,Micromixer,0.0,11.5644,1.3408000000000002,3.8548,1.37,2.0,MQ,YES,130.717,0.402,0.3152814047038555,95.59286897401827
42CD,HSPC,Micromixer,0.0,11.5644,1.3408000000000002,3.8548,1.37,23.0,MQ,YES,102.022,0.354,0.3267000462114811,84.75252716064453
43CD,HSPC,Micromixer,0.0,11.5644,1.3408000000000002,3.8548,1.37,2.0,MQ,YES,93.195,0.262,0.3152814047038555,95.59286897401827
44CD,HSPC,Micromixer,0.0,11.5644,1.3408000000000002,3.8548,1.37,23.0,MQ,YES,93.161,0.376,0.3267000462114811,84.75252716064453
45CD,HSPC,Micromixer,0.0,8.547600000000001,5.363200000000001,2.8492,1.37,2.0,MQ,YES,96.056,0.164,0.21219738148152828,92.47169635227625
46CD,HSPC,Micromixer,0.0,8.547600000000001,5.363200000000001,2.8492,1.37,23.0,MQ,YES,77.87,0.242,0.2690567035973072,78.20328914151203
47CD,HSPC,Micromixer,0.0,8.547600000000001,5.363200000000001,2.8492,1.37,2.0,MQ,YES,67.582,0.145,0.21219738148152828,92.47169635227625
48CD,HSPC,Micromixer,0.0,8.547600000000001,5.363200000000001,2.8492,1.37,23.0,MQ,YES,73.816,0.265,0.2690567035973072,78.20328914151203
49CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,1.0,MQ,YES,147.172,0.392,0.35986092790961266,132.836463470459
50CD,HSPC,Droplet,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,50.0,MQ,YES,94.633,0.38,0.29035881623625753,79.83316400620848
51CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,122.904,0.317,0.28175437450408936,78.0794501006474
52CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,74.457,0.285,0.28175437450408936,78.0794501006474
53CD,HSPC,Micromixer,0.0,12.570000000000002,0.0,4.19,1.37,7.0,MQ,YES,85.58,0.333,0.31795998245477675,86.01396587371826
54CD,HSPC,Micromixer,0.0,7.542000000000001,6.704000000000001,2.514,1.37,7.0,MQ,YES,67.136,0.219,0.2557695484161377,78.19697554478657
55CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,77.267,0.271,0.28175437450408936,78.0794501006474
56CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,76.796,0.276,0.28175437450408936,78.0794501006474
57CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,76.921,0.273,0.28175437450408936,78.0794501006474
58CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,73.733,0.286,0.28175437450408936,78.0794501006474
59CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,76.425,0.288,0.28175437450408936,78.0794501006474
60CD,HSPC,Micromixer,0.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,77.503,0.278,0.28175437450408936,78.0794501006474
61CD,HSPC,Micromixer,0.0,7.542000000000001,6.704000000000001,2.514,1.37,3.5002575415843395,MQ,YES,70.04,0.171,0.24256856674814464,86.14120943949773
62CD,HSPC,Micromixer,0.0,7.542000000000001,6.704000000000001,2.514,1.37,3.5002575415843395,MQ,YES,57.7,0.196,0.24256856674814464,86.14120943949773
63CD,HSPC,Micromixer,0.0,7.542000000000001,6.704000000000001,2.514,1.37,1.0,MQ,YES,90.63,0.14,0.29094243243336676,125.10761585235596
64CD,HSPC,Micromixer,0.0,7.542000000000001,6.704000000000001,2.514,1.37,1.0,MQ,YES,90.31,0.13,0.29094243243336676,125.10761585235596
65CD,HSPC,Micromixer,0.0,8.547600000000001,5.363200000000001,2.8492,1.37,3.5002575415843395,MQ,YES,71.77,0.202,0.24314006795151488,85.98835574076726
66CD,HSPC,Micromixer,0.0,8.547600000000001,5.363200000000001,2.8492,1.37,3.467368504525317,MQ,YES,57.03,0.219,0.24314006795151488,88.24278673139425
67CD,HSPC,Micromixer,0.0,8.547600000000001,5.363200000000001,2.8492,1.37,1.0,MQ,YES,105.7,0.18,0.2909354858100414,125.23731578826904
68CD,HSPC,Micromixer,0.0,8.547600000000001,5.363200000000001,2.8492,1.37,1.0,MQ,YES,108.9,0.217,0.2909354858100414,125.23731578826904
69CD,HSPC,Micromixer,0.0,8.547600000000001,5.363200000000001,2.8492,1.37,1.0,MQ,YES,103.9,0.126,0.2909354858100414,125.23731578826904
70CD,HSPC,Micromixer,0.0,8.547600000000001,5.363200000000001,2.8492,1.37,3.467368504525317,MQ,YES,119.8,0.164,0.24314006795151488,88.24278673139425
02CM,ESM,Micromixer,12.026982212493198,0.0,7.973017787506802,0.0,1.37,1.8107928849972788,MQ,YES,132.463,0.052,0.0853462745089616,95.72062689257602
03CM,ESM,Micromixer,17.973017787506805,0.0,2.0269822124931967,0.0,1.37,1.8107928849972788,MQ,NO,4941.821,1.0,0.802500533759594,2864.767381591797
04CM,ESM,Micromixer,12.026982212493198,0.0,7.973017787506802,0.0,1.37,1.8107928849972788,MQ,YES,118.758,0.04,0.0853462745089616,95.72062689257602
05CM,ESM,Micromixer,17.973017787506805,0.0,2.0269822124931967,0.0,1.37,4.189207115002722,MQ,NO,570.792,0.595,0.795588071346283,2250.9708142089844
06CM,ESM,Micromixer,12.026982212493198,0.0,7.973017787506802,0.0,1.37,4.189207115002722,MQ,YES,107.632,0.051,0.06709836459668385,89.36461259785898
07CM,ESM,Micromixer,17.973017787506805,0.0,2.0269822124931967,0.0,1.37,4.189207115002722,MQ,YES,194.774,0.204,0.1237534173205495,149.49500404357912
08CM,ESM,Micromixer,12.026982212493198,0.0,7.973017787506802,0.0,1.37,4.189207115002722,MQ,YES,89.206,0.083,0.06709836459668385,89.36461259785898
09CM,ESM,Micromixer,20.0,0.0,0.0,0.0,1.37,3.0,MQ,NO,7297.414,1.0,0.8393832740187644,2222.4088720703126
10CM,ESM,Micromixer,10.0,0.0,10.0,0.0,1.37,3.0,MQ,YES,88.68,0.08,0.08236427841974155,95.1448052736354
11CM,ESM,Micromixer,15.0,0.0,5.0,0.0,1.37,3.0,MQ,YES,189.471,0.213,0.09890545904636383,157.83045959472656
12CM,ESM,Micromixer,15.0,0.0,5.0,0.0,1.37,3.0,MQ,YES,157.52,0.064,0.09890545904636383,157.83045959472656
14CM,ESM,Micromixer,15.0,0.0,5.0,0.0,1.37,5.0,MQ,YES,124.934,0.048,0.07966484993696213,134.0631376647949
15CM,ESM,Micromixer,15.0,0.0,5.0,0.0,1.37,3.0,MQ,YES,162.675,0.119,0.09890545904636383,157.83045959472656
16CM,ESM,Micromixer,15.0,0.0,5.0,0.0,1.37,3.0,MQ,YES,154.375,0.072,0.09890545904636383,157.83045959472656
17CM,ESM,Micromixer,15.0,0.0,5.0,0.0,1.37,3.0,MQ,YES,160.902,0.07,0.09890545904636383,157.83045959472656
18CM,ESM,Micromixer,15.0,0.0,5.0,0.0,1.37,3.0,MQ,YES,165.879,0.074,0.09890545904636383,157.83045959472656
19CM,ESM,Micromixer,15.0,0.0,5.0,0.0,1.37,3.0,MQ,YES,169.422,0.051,0.09890545904636383,157.83045959472656
20CM,ESM,Micromixer,15.0,0.0,5.0,0.0,1.37,3.0,MQ,YES,162.092,0.065,0.09890545904636383,157.83045959472656
21CM,ESM,Micromixer,17.973017787506805,0.0,2.0269822124931967,0.0,1.37,1.8107928849972788,MQ,NO,834.01,0.856,0.802500533759594,2864.767381591797
22CM,ESM,Micromixer,12.026982212493198,0.0,7.973017787506802,0.0,1.37,1.8107928849972788,MQ,YES,124.618,0.03,0.0853462745089616,95.72062689257602
23CM,ESM,Micromixer,17.973017787506805,0.0,2.0269822124931967,0.0,1.37,1.8107928849972788,MQ,NO,8973.734,0.832,0.802500533759594,2864.767381591797
24CM,ESM,Micromixer,12.026982212493198,0.0,7.973017787506802,0.0,1.37,1.8107928849972788,MQ,YES,111.634,0.051,0.0853462745089616,95.72062689257602
25CM,ESM,Micromixer,17.973017787506805,0.0,2.0269822124931967,0.0,1.37,4.189207115002722,MQ,NO,622.999,0.643,0.795588071346283,2250.9708142089844
26CM,ESM,Micromixer,12.026982212493198,0.0,7.973017787506802,0.0,1.37,4.189207115002722,MQ,YES,106.201,0.066,0.06709836459668385,89.36461259785898
27CM,ESM,Micromixer,17.973017787506805,0.0,2.0269822124931967,0.0,1.37,4.189207115002722,MQ,YES,184.984,0.149,0.1237534173205495,149.49500404357912
28CM,ESM,Micromixer,12.026982212493198,0.0,7.973017787506802,0.0,1.37,4.189207115002722,MQ,YES,84.319,0.059,0.06709836459668385,89.36461259785898
29CM,ESM,Micromixer,20.0,0.0,0.0,0.0,1.37,3.0,MQ,NO,4813.381,1.0,0.8393832740187644,2222.4088720703126
