ID,ML,CHIP,ESM,HSPC,CHOL,PEG,TFR,FRR,AQUEOUS,OUTPUT,SIZE,PDI,PDI_pred,SIZE_pred
01SD,HSPC,Micromixer,0.0,7.542000000000001,1.0,1.0,0.25,3.0,MQ,YES,117.567,0.327,0.35448511004447936,116.67514186859131
02SD,HSPC,Micromixer,0.0,7.542000000000001,0.0,3.75,1.0,3.0,MQ,YES,124.403,0.403,0.3200930300354958,99.59520387463344
03SD,HSPC,Droplet,0.0,7.542000000000001,3.0,3.0,0.25,50.0,MQ,NO,169.247,0.531,0.6664151746034622,462.81881393432616
04SD,HSPC,Micromixer,0.0,7.542000000000001,1.0,1.0,1.0,3.0,PBS,YES,73.088,0.238,0.3186773557960987,98.97623183878642
05SD,HSPC,Micromixer,0.0,7.542000000000001,0.0,3.75,1.0,50.0,MQ,NO,141.591,0.597,0.6655286306142807,457.3951469421387
06SD,HSPC,Micromixer,0.0,7.542000000000001,3.0,3.0,0.25,50.0,PBS,YES,135.642,0.428,0.35698159500956533,111.15678356170655
07SD,HSPC,Droplet,0.0,7.542000000000001,3.0,3.0,1.0,3.0,PBS,NO,242.045,0.591,0.666782733798027,469.9817640686035
08SD,HSPC,Droplet,0.0,7.542000000000001,1.0,1.0,1.0,50.0,MQ,YES,19.897,0.443,0.32821725115180017,90.15111347198486
09SD,HSPC,Droplet,0.0,7.542000000000001,0.0,1.25,1.0,50.0,PBS,NO,593.99,0.61,0.66852414727211,470.456374206543
10SD,HSPC,Micromixer,0.0,7.542000000000001,0.0,1.25,0.25,50.0,PBS,YES,138.894,0.49,0.3582204945385456,119.18842109680176
11SD,HSPC,Droplet,0.0,7.542000000000001,0.0,3.75,0.25,3.0,PBS,YES,325.634,0.489,0.36160752207040786,119.77703239440918
12SD,HSPC,Droplet,0.0,7.542000000000001,0.0,1.25,0.25,3.0,MQ,NO,277.332,0.735,0.6686313313245773,463.4737547302246
13SD,HSPC,Droplet,0.0,7.542000000000001,0.0,3.75,1.0,50.0,PBS,YES,52.067,0.26,0.3289134947955608,92.40962898254395
14SD,HSPC,Droplet,0.0,7.542000000000001,1.0,1.0,0.25,50.0,PBS,YES,101.454,0.35,0.35961728528141973,113.98162418365479
15SD,HSPC,Micromixer,0.0,7.542000000000001,0.0,1.25,1.0,3.0,PBS,YES,77.448,0.233,0.320136746764183,100.2480213258834
16SD,HSPC,Droplet,0.0,7.542000000000001,0.0,3.75,0.25,50.0,MQ,YES,177.522,0.431,0.36100555524230005,119.29952884674073
17SD,HSPC,Droplet,0.0,7.542000000000001,1.0,1.0,0.25,3.0,PBS,NO,255.405,0.783,0.669064209163189,483.4438621520996
18SD,HSPC,Droplet,0.0,7.542000000000001,0.0,1.25,1.0,3.0,MQ,NO,198.619,0.519,0.6685724410414696,464.4941917419434
19SD,HSPC,Micromixer,0.0,7.542000000000001,0.0,1.25,0.25,50.0,MQ,YES,131.205,0.38,0.3565811288356781,119.87591499328613
20SD,HSPC,Micromixer,0.0,7.542000000000001,0.0,3.75,0.25,3.0,PBS,NO,351.504,0.558,0.6660989141464233,463.9902789306641
21SD,HSPC,Micromixer,0.0,7.542000000000001,3.0,3.0,0.25,3.0,MQ,YES,135.609,0.369,0.35257383659482,113.81170783996582
22SD,HSPC,Droplet,0.0,7.542000000000001,3.0,3.0,1.0,3.0,MQ,YES,146.776,0.44,0.3157741582393646,96.87295772480384
23SD,HSPC,Micromixer,0.0,7.542000000000001,1.0,1.0,1.0,50.0,MQ,YES,125.959,0.339,0.3272813431918621,89.53298567635673
24SD,HSPC,Micromixer,0.0,7.542000000000001,3.0,3.0,1.0,50.0,PBS,YES,102.376,0.385,0.32539523363113404,87.8021785990397
01SM,ESM,Micromixer,5.0,7.542000000000001,5.0,0.0,0.25,3.0,MQ,YES,116.839,0.082,0.15844102062284945,104.41938307444254
02SM,ESM,Micromixer,20.0,7.542000000000001,0.0,0.0,1.0,3.0,MQ,NO,1929.916,0.842,0.8067046284675599,1959.6193029785156
