ID,ML,CHIP,ESM,HSPC,CHOL,PEG,TFR,FRR,AQUEOUS,OUTPUT,SIZE,PDI,PDI_pred,SIZE_pred
01SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,0.71,5.0,MQ,YES,117.567,0.327,0.3542949119210243,115.67119953155517
02SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,1.375,5.0,MQ,YES,124.403,0.403,0.32005670696496963,94.1395388977414
03SD,HSPC,Micromixer,0.0,9.0,3.0,3.0,0.25,5.0,MQ,NO,169.247,0.531,0.6666895896196365,464.03708541870117
04SD,HSPC,Droplet,0.0,3.0,1.0,1.0,1.0,5.0,PBS,YES,73.088,0.238,0.3186557193100452,92.7919500986735
05SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,1.375,5.0,MQ,NO,141.591,0.597,0.6657461857795716,458.0887390136719
06SD,HSPC,Droplet,0.0,9.0,3.0,3.0,0.25,5.0,PBS,YES,135.642,0.428,0.35470190525054934,112.56995742797852
07SD,HSPC,Droplet,0.0,9.0,3.0,3.0,1.0,5.0,PBS,NO,242.045,0.591,0.666782733798027,469.9817640686035
08SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,0.25,5.0,MQ,YES,19.897,0.443,0.3179324969649315,92.73300426165262
09SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.25,5.0,PBS,NO,593.99,0.61,0.6707497641444207,480.0929573059082
10SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,1.0,5.0,PBS,YES,138.894,0.49,0.3565964536368847,119.24840465545654
11SD,HSPC,Droplet,0.0,11.25,0.0,3.75,0.25,5.0,PBS,YES,325.634,0.489,0.36503462597727776,118.96736769358318
12SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,2.5,5.0,MQ,NO,277.332,0.735,0.6705323231220245,471.7848719787598
13SD,HSPC,Droplet,0.0,11.25,0.0,3.75,0.25,5.0,PBS,YES,52.067,0.26,0.3198981757462025,95.15152850755055
14SD,HSPC,Droplet,0.0,3.0,1.0,1.0,0.25,5.0,PBS,YES,101.454,0.35,0.35753006175160407,114.13311847686768
15SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,1.0,5.0,PBS,YES,77.448,0.233,0.32021697402000426,93.55746933142343
16SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,2.17,5.0,MQ,YES,177.522,0.431,0.3633655455708504,119.31111639658612
17SD,HSPC,Droplet,0.0,3.0,1.0,1.0,0.25,5.0,PBS,NO,255.405,0.783,0.6711967870593071,498.9138703918457
18SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,1.37,5.0,MQ,NO,198.619,0.519,0.6705054926872254,473.40275604248046
19SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.58,5.0,MQ,YES,131.205,0.38,0.35473853021860124,119.96567054748535
20SD,HSPC,Droplet,0.0,11.25,0.0,3.75,0.25,5.0,PBS,NO,351.504,0.558,0.6660320746898651,463.52914154052735
21SD,HSPC,Droplet,0.0,9.0,3.0,3.0,1.375,5.0,MQ,YES,135.609,0.369,0.35274970695376395,113.26953022003174
