ID,ML,CHIP,ESM,HSPC,CHOL,PEG,TFR,FRR,AQUEOUS,OUTPUT,SIZE,PDI,PDI_pred,SIZE_pred
01SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,2.04,2.0,MQ,YES,117.567,0.327,0.35448009431362154,116.41713077545165
02SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,1.37,2.0,MQ,YES,124.403,0.403,0.31671312540769575,101.20616511027018
03SD,HSPC,Micromixer,0.0,9.0,3.0,3.0,0.71,2.0,MQ,NO,169.247,0.531,0.6666895896196365,612.5950759887695
04SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,1.0,2.0,PBS,YES,73.088,0.238,0.3156375677883625,100.0099490852356
05SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,1.375,2.0,MQ,NO,141.591,0.597,0.6657461857795716,606.8800416564941
06SD,HSPC,Micromixer,0.0,9.0,3.0,3.0,1.4,2.0,PBS,YES,135.642,0.428,0.35402990944683554,113.35461727142334
07SD,HSPC,Micromixer,0.0,9.0,3.0,3.0,1.0,2.0,PBS,NO,242.045,0.591,0.666782733798027,617.916961364746
08SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,1.375,2.0,MQ,YES,19.897,0.443,0.3152624897658825,99.4723004659017
09SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.25,2.0,PBS,NO,593.99,0.61,0.6708265528082847,628.0863627624511
10SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.25,2.0,PBS,YES,138.894,0.49,0.3567488244175911,119.98272411346436
11SD,HSPC,Droplet,0.0,11.25,0.0,3.75,1.0,2.0,PBS,YES,325.634,0.489,0.36516196027398107,119.84979555765788
12SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.71,2.0,MQ,NO,277.332,0.735,0.6706703117489815,620.3617980957031
13SD,HSPC,Droplet,0.0,11.25,0.0,3.75,1.0,2.0,PBS,YES,52.067,0.26,0.31664090752601626,101.36005030314126
14SD,HSPC,Droplet,0.0,3.0,1.0,1.0,1.0,2.0,PBS,YES,101.454,0.35,0.3576433916389942,114.859514503479
15SD,HSPC,Droplet,0.0,3.75,0.0,1.25,1.0,2.0,PBS,YES,77.448,0.233,0.31682146549224854,101.45250886917114
16SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,0.25,2.0,MQ,YES,177.522,0.431,0.36353192076087,120.1094484583537
17SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,0.25,2.0,PBS,NO,255.405,0.783,0.671334775686264,646.3791157531738
18SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,1.375,2.0,MQ,NO,198.619,0.519,0.6705822813510894,621.9422972106934
19SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.25,2.0,MQ,YES,131.205,0.38,0.3549237126111984,120.64681797027588
20SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,1.0,2.0,PBS,NO,351.504,0.558,0.6660320746898651,611.7350358581543
