ID,ML,CHIP,ESM,HSPC,CHOL,PEG,TFR,FRR,AQUEOUS,OUTPUT,SIZE,PDI,PDI_pred,SIZE_pred
01SD,HSPC,Micromixer,10.0,3.0,1.0,1.0,0.25,3.0,MQ,YES,117.567,0.327,0.3074899790436029,116.35315067291259
02SD,HSPC,Micromixer,10.0,11.25,0.0,3.75,1.0,3.0,MQ,YES,124.403,0.403,0.2790776663646102,99.81260103153049
03SD,HSPC,Droplet,10.0,9.0,3.0,3.0,0.25,50.0,MQ,NO,169.247,0.531,0.6943790262937546,705.4260279846192
04SD,HSPC,Micromixer,10.0,3.0,1.0,1.0,1.0,3.0,PBS,YES,73.088,0.238,0.27869101278483865,98.87572616555956
05SD,HSPC,Micromixer,10.0,11.25,0.0,3.75,1.0,50.0,MQ,NO,141.591,0.597,0.697722185254097,693.7888606262208
06SD,HSPC,Micromixer,10.0,9.0,3.0,3.0,0.25,50.0,PBS,YES,135.642,0.428,0.30897692319005726,111.51281547546387
07SD,HSPC,Droplet,10.0,9.0,3.0,3.0,1.0,3.0,PBS,NO,242.045,0.591,0.698024130165577,712.0592286682129
08SD,HSPC,Droplet,10.0,3.0,1.0,1.0,1.0,50.0,MQ,YES,19.897,0.443,0.28453242007642987,90.26315780639648
09SD,HSPC,Droplet,10.0,3.75,0.0,1.25,1.0,50.0,PBS,NO,593.99,0.61,0.7010022476315498,713.505223236084
10SD,HSPC,Micromixer,10.0,3.75,0.0,1.25,0.25,50.0,PBS,YES,138.894,0.49,0.30989065803587434,119.03075206756591
11SD,HSPC,Droplet,10.0,11.25,0.0,3.75,0.25,3.0,PBS,YES,325.634,0.489,0.3159473301842809,119.75855662027996
12SD,HSPC,Droplet,10.0,3.75,0.0,1.25,0.25,3.0,MQ,NO,277.332,0.735,0.6980748289823532,706.8208683776855
13SD,HSPC,Droplet,10.0,11.25,0.0,3.75,1.0,50.0,PBS,YES,52.067,0.26,0.28533630922436715,93.80163822174072
14SD,HSPC,Droplet,10.0,3.0,1.0,1.0,0.25,50.0,PBS,YES,101.454,0.35,0.3108693401515484,113.39938663482666
15SD,HSPC,Micromixer,10.0,3.75,0.0,1.25,1.0,3.0,PBS,YES,77.448,0.233,0.279927494302392,100.68731551329294
16SD,HSPC,Droplet,10.0,11.25,0.0,3.75,0.25,50.0,MQ,YES,177.522,0.431,0.31493443217128514,119.08692283630371
17SD,HSPC,Droplet,10.0,3.0,1.0,1.0,0.25,3.0,PBS,NO,255.405,0.783,0.6983100575208664,729.3598895263672
18SD,HSPC,Droplet,10.0,3.75,0.0,1.25,1.0,3.0,MQ,NO,198.619,0.519,0.7013486549258232,707.1946006774903
19SD,HSPC,Micromixer,10.0,3.75,0.0,1.25,0.25,50.0,MQ,YES,131.205,0.38,0.30845517028123143,119.79490299224854
20SD,HSPC,Micromixer,10.0,11.25,0.0,3.75,0.25,3.0,PBS,NO,351.504,0.558,0.6944631716609001,700.9985133361816
21SD,HSPC,Micromixer,10.0,9.0,3.0,3.0,0.25,3.0,MQ,YES,135.609,0.369,0.30607235509902236,113.99850257873535
22SD,HSPC,Droplet,10.0,9.0,3.0,3.0,1.0,3.0,MQ,YES,146.776,0.44,0.27606439956774315,96.93496018234222
23SD,HSPC,Micromixer,10.0,3.0,1.0,1.0,1.0,50.0,MQ,YES,125.959,0.339,0.28362842824310064,89.73212196350097
24SD,HSPC,Micromixer,10.0,9.0,3.0,3.0,1.0,50.0,PBS,YES,102.376,0.385,0.282532246671617,87.99477221171061
01SM,ESM,Micromixer,10.0,0.0,5.0,0.0,0.25,3.0,MQ,YES,116.839,0.082,0.13523049250245095,104.38230459849039
02SM,ESM,Micromixer,10.0,0.0,0.0,0.0,1.0,3.0,MQ,NO,1929.916,0.842,0.7888537237048149,1583.802293701172
03SM,ESM,Droplet,10.0,0.0,20.0,0.0,0.25,50.0,MQ,YES,133.051,0.186,0.13134200409054755,100.13779956817626
04SM,ESM,Micromixer,10.0,0.0,5.0,0.0,1.0,3.0,PBS,YES,91.433,0.1,0.10262092009186745,96.35015935192878
05SM,ESM,Micromixer,10.0,0.0,0.0,0.0,1.0,50.0,MQ,NO,700.845,0.681,0.7887032118439674,1582.5800396728516
06SM,ESM,Micromixer,10.0,0.0,20.0,0.0,0.25,50.0,PBS,YES,122.961,0.236,0.1313649296015501,100.07295043945312
07SM,ESM,Droplet,10.0,0.0,20.0,0.0,1.0,3.0,PBS,YES,163.558,0.316,0.08863597229619818,95.98689223647207
08SM,ESM,Droplet,10.0,0.0,5.0,0.0,1.0,50.0,MQ,YES,69.723,0.067,0.08838629040867091,85.06827006975811
09SM,ESM,Droplet,10.0,0.0,0.0,0.0,1.0,50.0,PBS,NO,1794.372,0.936,0.7857448506355286,1579.3437005615235
10SM,ESM,Micromixer,10.0,0.0,0.0,0.0,0.25,50.0,PBS,NO,301.615,0.521,0.7756084567308426,1593.721480102539
11SM,ESM,Droplet,10.0,0.0,0.0,0.0,0.25,3.0,PBS,NO,1242.327,0.826,0.774339901804924,1585.3611010742188
12SM,ESM,Droplet,10.0,0.0,0.0,0.0,0.25,3.0,MQ,NO,2100.262,0.999,0.775774293243885,1576.0132556152344
13SM,ESM,Droplet,10.0,0.0,0.0,0.0,1.0,50.0,PBS,NO,1787.444,0.994,0.7857448506355286,1579.3437005615235
14SM,ESM,Droplet,10.0,0.0,5.0,0.0,0.25,50.0,PBS,YES,133.599,0.269,0.13317030970007182,101.73963897705079
15SM,ESM,Micromixer,10.0,0.0,0.0,0.0,1.0,3.0,PBS,NO,2254.269,1.0,0.7881091913580894,1593.8851165771484
16SM,ESM,Droplet,10.0,0.0,0.0,0.0,0.25,50.0,MQ,NO,731.331,0.991,0.7757728171348571,1575.3758752441406
17SM,ESM,Droplet,10.0,0.0,5.0,0.0,0.25,3.0,PBS,NO,571.168,0.558,0.7735632079839706,1601.5679791259765
18SM,ESM,Droplet,10.0,0.0,0.0,0.0,1.0,3.0,MQ,NO,554.177,0.595,0.7868167012929916,1571.549765625
19SM,ESM,Micromixer,10.0,0.0,0.0,0.0,0.25,50.0,MQ,YES,109.153,0.284,0.13385832339525222,118.91851364135742
20SM,ESM,Micromixer,10.0,0.0,0.0,0.0,0.25,3.0,PBS,NO,6478.919,1.0,0.775739931166172,1596.6394354248048
21SM,ESM,Micromixer,10.0,0.0,20.0,0.0,0.25,3.0,MQ,YES,108.176,0.106,0.136184758618474,103.7204546737671
22SM,ESM,Droplet,10.0,0.0,20.0,0.0,1.0,3.0,MQ,YES,116.98,0.128,0.08831425332029658,95.90563524395033
23SM,ESM,Micromixer,10.0,0.0,5.0,0.0,1.0,50.0,MQ,YES,70.824,0.118,0.08564881861209869,84.73393695331757
24SM,ESM,Micromixer,10.0,0.0,20.0,0.0,1.0,50.0,PBS,YES,85.425,0.145,0.07257227245718241,84.84264298575265
01CD,HSPC,Micromixer,10.0,11.5644,1.3408000000000002,3.8548,0.71,2.0,MQ,YES,111.287,0.294,0.3195603385195136,106.1410096613566
02CD,HSPC,Micromixer,10.0,11.5644,1.3408000000000002,3.8548,0.71,23.0,MQ,YES,104.721,0.372,0.3204557282850146,100.37636290795464
03CD,HSPC,Micromixer,10.0,11.5644,1.3408000000000002,3.8548,2.04,2.0,MQ,YES,77.048,0.221,0.27173985585570337,95.46578607725587
04CD,HSPC,Micromixer,10.0,11.5644,1.3408000000000002,3.8548,2.04,23.0,MQ,YES,79.661,0.268,0.28216194845736026,83.69046718597411
05CD,HSPC,Micromixer,10.0,8.547600000000001,5.363200000000001,2.8492,0.71,2.0,MQ,YES,92.827,0.188,0.18891925059258938,95.15543539039373
06CD,HSPC,Micromixer,10.0,8.547600000000001,5.363200000000001,2.8492,0.71,23.0,MQ,YES,83.507,0.278,0.22975805774331093,86.02565678437551
07CD,HSPC,Micromixer,10.0,8.547600000000001,5.363200000000001,2.8492,2.04,2.0,MQ,YES,72.548,0.268,0.18332848235964774,92.80764401359316
08CD,HSPC,Micromixer,10.0,8.547600000000001,5.363200000000001,2.8492,2.04,23.0,MQ,YES,74.122,0.309,0.22665735777467488,78.61333569103871
09CD,HSPC,Micromixer,10.0,10.056,3.3520000000000003,3.3520000000000003,1.37,1.0,MQ,YES,133.264,0.39,0.323559654802084,132.74149627685546
10CD,HSPC,Micromixer,10.0,10.056,3.3520000000000003,3.3520000000000003,1.37,50.0,MQ,YES,81.069,0.312,0.25438595212996007,80.08717367265135
11CD,HSPC,Micromixer,10.0,10.056,3.3520000000000003,3.3520000000000003,0.25,7.0,MQ,YES,108.6,0.284,0.2629245576262474,102.13724655151367
12CD,HSPC,Micromixer,10.0,10.056,3.3520000000000003,3.3520000000000003,2.5,7.0,MQ,YES,77.533,0.291,0.24643359068781137,78.28336876771877
13CD,HSPC,Micromixer,10.0,12.570000000000002,0.0,4.19,1.37,7.0,MQ,YES,86.352,0.269,0.2756963383033872,86.01443725585938
14CD,HSPC,Micromixer,10.0,7.542000000000001,6.704000000000001,2.514,1.37,7.0,MQ,YES,68.453,0.282,0.21513774272364874,78.6347250450306
15CD,HSPC,Micromixer,10.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,70.038,0.234,0.24756008215248584,78.52515247896757
16CD,HSPC,Micromixer,10.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,68.102,0.246,0.24756008215248584,78.52515247896757
17CD,HSPC,Micromixer,10.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,69.696,0.243,0.24756008215248584,78.52515247896757
18CD,HSPC,Micromixer,10.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,68.133,0.235,0.24756008215248584,78.52515247896757
19CD,HSPC,Micromixer,10.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,64.529,0.234,0.24756008215248584,78.52515247896757
20CD,HSPC,Micromixer,10.0,10.056,3.3520000000000003,3.3520000000000003,1.37,7.0,MQ,YES,68.966,0.232,0.24756008215248584,78.52515247896757
21CD,HSPC,Micromixer,10.0,11.5644,1.3408000000000002,3.8548,0.71,2.0,MQ,YES,87.575,0.327,0.3195603385195136,106.1410096613566
22CD,HSPC,Micromixer,10.0,11.5644,1.3408000000000002,3.8548,0.71,23.0,MQ,YES,109.953,0.476,0.3204557282850146,100.37636290795464
23CD,HSPC,Micromixer,10.0,11.5644,1.3408000000000002,3.8548,2.04,2.0,MQ,YES,86.444,0.343,0.27173985585570337,95.46578607725587
24CD,HSPC,Micromixer,10.0,11.5644,1.3408000000000002,3.8548,2.04,23.0,MQ,YES,94.499,0.355,0.28216194845736026,83.69046718597411
25CD,HSPC,Micromixer,10.0,8.547600000000001,5.363200000000001,2.8492,0.71,2.0,MQ,YES,93.444,0.183,0.18891925059258938,95.15543539039373
26CD,HSPC,Micromixer,10.0,8.547600000000001,5.363200000000001,2.8492,0.71,23.0,MQ,YES,85.915,0.258,0.22975805774331093,86.02565678437551
27CD,HSPC,Micromixer,10.0,8.547600000000001,5.363200000000001,2.8492,2.04,2.0,MQ,YES,62.883,0.198,0.18332848235964774,92.80764401359316
28CD,HSPC,Micromixer,10.0,8.547600000000001,5.363200000000001,2.8492,2.04,23.0,MQ,YES,71.617,0.292,0.22665735777467488,78.61333569103871
