ID,ML,CHIP,ESM,HSPC,CHOL,PEG,TFR,FRR,AQUEOUS,OUTPUT,SIZE,PDI,PDI_pred,SIZE_pred
01SD,HSPC,Micromixer,0.0,10.056,1.0,1.25,0.25,3.0,MQ,YES,117.567,0.327,0.35433980226516726,116.7404243850708
02SD,HSPC,Micromixer,0.0,0.0,0.0,1.25,1.0,3.0,MQ,YES,124.403,0.403,0.3196510270237923,99.77167425082979
03SD,HSPC,Droplet,0.0,10.056,3.0,1.25,0.25,50.0,MQ,NO,169.247,0.531,0.6683207768201828,465.28500076293943
04SD,HSPC,Micromixer,0.0,0.0,1.0,1.25,1.0,3.0,PBS,YES,73.088,0.238,0.31875842094421386,99.2394272966385
05SD,HSPC,Micromixer,0.0,11.5644,0.0,1.25,1.0,50.0,MQ,NO,141.591,0.597,0.6675391939282417,460.95424728393556
06SD,HSPC,Micromixer,0.0,0.0,3.0,1.25,0.25,50.0,PBS,YES,135.642,0.428,0.3572076216340065,111.50715914408366
07SD,HSPC,Droplet,0.0,7.542000000000001,3.0,1.25,1.0,3.0,PBS,NO,242.045,0.591,0.6687943238019943,473.0196057128906
08SD,HSPC,Droplet,0.0,0.0,1.0,1.25,1.0,50.0,MQ,YES,19.897,0.443,0.32828313291072847,90.26118751525878
09SD,HSPC,Droplet,0.0,10.056,0.0,1.25,1.0,50.0,PBS,NO,593.99,0.61,0.6704785081744195,479.93608337402344
10SD,HSPC,Micromixer,0.0,0.0,0.0,1.25,0.25,50.0,PBS,YES,138.894,0.49,0.35809113398194314,119.03244716644286
11SD,HSPC,Droplet,0.0,0.0,0.0,1.25,0.25,3.0,PBS,YES,325.634,0.489,0.36113436371088026,119.97512457529704
12SD,HSPC,Droplet,0.0,9.576,0.0,1.25,0.25,3.0,MQ,NO,277.332,0.735,0.6705323231220245,471.7848719787598
13SD,HSPC,Droplet,0.0,0.0,0.0,1.25,1.0,50.0,PBS,YES,52.067,0.26,0.3287370093166828,92.62774227142334
14SD,HSPC,Droplet,0.0,9.576,1.0,1.25,0.25,50.0,PBS,YES,101.454,0.35,0.3591447915136814,113.85988803863525
15SD,HSPC,Micromixer,0.0,0.0,0.0,1.25,1.0,3.0,PBS,YES,77.448,0.233,0.32018257409334183,100.7370101594925
16SD,HSPC,Droplet,0.0,11.5644,0.0,1.25,0.25,50.0,MQ,YES,177.522,0.431,0.3609562501311302,119.57030689239502
17SD,HSPC,Droplet,0.0,3.0,1.0,1.25,0.25,3.0,PBS,NO,255.405,0.783,0.6710269120335579,488.6197320556641
18SD,HSPC,Droplet,0.0,0.0,0.0,1.25,1.0,3.0,MQ,NO,198.619,0.519,0.6705054926872254,473.40275604248046
19SD,HSPC,Micromixer,0.0,8.547600000000001,0.0,1.25,0.25,50.0,MQ,YES,131.205,0.38,0.356508858948946,119.79659809112549
20SD,HSPC,Micromixer,0.0,0.0,0.0,1.25,0.25,3.0,PBS,NO,351.504,0.558,0.6680481830239295,467.5372933959961
21SD,HSPC,Micromixer,0.0,0.0,3.0,1.25,0.25,3.0,MQ,YES,135.609,0.369,0.3530264936387539,113.98244455973307
22SD,HSPC,Droplet,0.0,0.0,3.0,1.25,1.0,3.0,MQ,YES,146.776,0.44,0.3163295763110121,96.84933988121577
23SD,HSPC,Micromixer,0.0,0.0,1.0,1.25,1.0,50.0,MQ,YES,125.959,0.339,0.3273811039328575,89.75823723602294
24SD,HSPC,Micromixer,0.0,8.547600000000001,3.0,1.25,1.0,50.0,PBS,YES,102.376,0.385,0.3258870534598827,87.86886980692545
01SM,ESM,Micromixer,5.0,0.0,5.0,1.25,0.25,3.0,MQ,YES,116.839,0.082,0.15686162235836187,104.47448294321696
02SM,ESM,Micromixer,20.0,11.5644,0.0,1.25,1.0,3.0,MQ,NO,1929.916,0.842,0.8047658810019493,2028.1747244262694
03SM,ESM,Droplet,20.0,11.5644,20.0,1.25,0.25,50.0,MQ,YES,133.051,0.186,0.15453718207776546,146.18507179260254
04SM,ESM,Micromixer,5.0,10.056,5.0,1.25,1.0,3.0,PBS,YES,91.433,0.1,0.12835552693113741,96.40998136844799
05SM,ESM,Micromixer,20.0,0.0,0.0,1.25,1.0,50.0,MQ,NO,700.845,0.681,0.8048273050785064,1911.9125958251952
06SM,ESM,Micromixer,20.0,0.0,20.0,1.25,0.25,50.0,PBS,YES,122.961,0.236,0.15446367844939232,145.22609481811523
07SM,ESM,Droplet,20.0,0.0,20.0,1.25,1.0,3.0,PBS,YES,163.558,0.316,0.11859728244953177,159.78640747070312
08SM,ESM,Droplet,5.0,0.0,5.0,1.25,1.0,50.0,MQ,YES,69.723,0.067,0.12055364217609167,85.03486636797588
09SM,ESM,Droplet,5.0,7.542000000000001,0.0,1.25,1.0,50.0,PBS,NO,1794.372,0.936,0.7618293645977974,1394.070227508545
10SM,ESM,Micromixer,5.0,3.75,0.0,1.25,0.25,50.0,PBS,NO,301.615,0.521,0.7536241793632508,1407.0423817443848
11SM,ESM,Droplet,20.0,0.0,0.0,1.25,0.25,3.0,PBS,NO,1242.327,0.826,0.8017492979764939,2012.459155883789
12SM,ESM,Droplet,5.0,0.0,0.0,1.25,0.25,3.0,MQ,NO,2100.262,0.999,0.7536637979745865,1388.6609494018555
