ID,ML,CHIP,ESM,HSPC,CHOL,PEG,TFR,FRR,AQUEOUS,OUTPUT,SIZE,PDI,PDI_pred,SIZE_pred
01SD,HSPC,Micromixer,0.0,10.056,1.0,1.0,0.25,3.0,MQ,YES,117.567,0.327,0.3545351079106331,116.24350971221924
02SD,HSPC,Micromixer,0.0,10.056,0.0,3.75,1.0,3.0,MQ,YES,124.403,0.403,0.31990093007683756,99.59839513592495
03SD,HSPC,Droplet,0.0,10.056,3.0,3.0,0.25,50.0,MQ,NO,169.247,0.531,0.6664151746034622,462.81881393432616
04SD,HSPC,Micromixer,0.0,10.056,1.0,1.0,1.0,3.0,PBS,YES,73.088,0.238,0.3184825322031975,98.99964870127423
05SD,HSPC,Micromixer,0.0,10.056,0.0,3.75,1.0,50.0,MQ,NO,141.591,0.597,0.6655286306142807,457.3951469421387
06SD,HSPC,Micromixer,0.0,10.056,3.0,3.0,0.25,50.0,PBS,YES,135.642,0.428,0.356748902797699,111.10766044616699
07SD,HSPC,Droplet,0.0,10.056,3.0,3.0,1.0,3.0,PBS,NO,242.045,0.591,0.666782733798027,469.9817640686035
08SD,HSPC,Droplet,0.0,10.056,1.0,1.0,1.0,50.0,MQ,YES,19.897,0.443,0.32768707007169723,90.58750049591065
09SD,HSPC,Droplet,0.0,10.056,0.0,1.25,1.0,50.0,PBS,NO,593.99,0.61,0.66852414727211,470.456374206543
10SD,HSPC,Micromixer,0.0,10.056,0.0,1.25,0.25,50.0,PBS,YES,138.894,0.49,0.3579648277163506,118.74825164794922
11SD,HSPC,Droplet,0.0,10.056,0.0,3.75,0.25,3.0,PBS,YES,325.634,0.489,0.3620804618299007,119.23473971048992
12SD,HSPC,Droplet,0.0,10.056,0.0,1.25,0.25,3.0,MQ,NO,277.332,0.735,0.6686313313245773,463.4737547302246
13SD,HSPC,Droplet,0.0,10.056,0.0,3.75,1.0,50.0,PBS,YES,52.067,0.26,0.32861031383275985,92.79969024658203
14SD,HSPC,Droplet,0.0,10.056,1.0,1.0,0.25,50.0,PBS,YES,101.454,0.35,0.3593114879727364,113.64421367645264
15SD,HSPC,Micromixer,0.0,10.056,0.0,1.25,1.0,3.0,PBS,YES,77.448,0.233,0.31974763885140417,100.22365242939902
16SD,HSPC,Droplet,0.0,10.056,0.0,3.75,0.25,50.0,MQ,YES,177.522,0.431,0.36115376994013787,118.73959476470947
17SD,HSPC,Droplet,0.0,10.056,1.0,1.0,0.25,3.0,PBS,NO,255.405,0.783,0.669064209163189,483.4438621520996
18SD,HSPC,Droplet,0.0,10.056,0.0,1.25,1.0,3.0,MQ,NO,198.619,0.519,0.6685724410414696,464.4941917419434
19SD,HSPC,Micromixer,0.0,10.056,0.0,1.25,0.25,50.0,MQ,YES,131.205,0.38,0.35633819311857223,119.34800239562988
20SD,HSPC,Micromixer,0.0,10.056,0.0,3.75,0.25,3.0,PBS,NO,351.504,0.558,0.6660989141464233,463.9902789306641
21SD,HSPC,Micromixer,0.0,10.056,3.0,3.0,0.25,3.0,MQ,YES,135.609,0.369,0.35353603422641755,113.28409643809
22SD,HSPC,Droplet,0.0,10.056,3.0,3.0,1.0,3.0,MQ,YES,146.776,0.44,0.31643910208096104,96.87039166011597
23SD,HSPC,Micromixer,0.0,10.056,1.0,1.0,1.0,50.0,MQ,YES,125.959,0.339,0.3267511621117592,90.10594824654716
24SD,HSPC,Micromixer,0.0,10.056,3.0,3.0,1.0,50.0,PBS,YES,102.376,0.385,0.32480201095342637,88.3953449122111
01SM,ESM,Micromixer,5.0,10.056,5.0,0.0,0.25,3.0,MQ,YES,116.839,0.082,0.16354478523135185,104.23956221262614
02SM,ESM,Micromixer,20.0,10.056,0.0,0.0,1.0,3.0,MQ,NO,1929.916,0.842,0.8067046284675599,1959.6193029785156
03SM,ESM,Droplet,20.0,10.056,20.0,0.0,0.25,50.0,MQ,YES,133.051,0.186,0.15905032355338336,146.18507179260254
04SM,ESM,Micromixer,5.0,10.056,5.0,0.0,1.0,3.0,PBS,YES,91.433,0.1,0.13519985489446523,96.20543886211934
05SM,ESM,Micromixer,20.0,10.056,0.0,0.0,1.0,50.0,MQ,NO,700.845,0.681,0.8068555653095245,1845.7639221191407
06SM,ESM,Micromixer,20.0,10.056,20.0,0.0,0.25,50.0,PBS,YES,122.961,0.236,0.1589644653350115,145.22609481811523
