ID,ML,CHIP,ESM,HSPC,CHOL,PEG,TFR,FRR,AQUEOUS,OUTPUT,SIZE,PDI,PDI_pred,SIZE_pred
01SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,1.375,1.727,MQ,YES,117.567,0.327,0.35448009431362154,116.46105098724365
02SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,2.0439290021890306,1.727,MQ,YES,124.403,0.403,0.31671312540769575,101.34343318939209
03SD,HSPC,Micromixer,0.0,9.0,3.0,3.0,0.58,1.727,MQ,NO,169.247,0.531,0.6666895896196365,612.5950759887695
04SD,HSPC,Droplet,0.0,3.0,1.0,1.0,1.0,1.727,PBS,YES,73.088,0.238,0.3156375677883625,100.36366965611776
05SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,2.04,1.727,MQ,NO,141.591,0.597,0.6657461857795716,606.8800416564941
06SD,HSPC,Droplet,0.0,9.0,3.0,3.0,0.25,1.727,PBS,YES,135.642,0.428,0.35402990944683554,113.45480396270752
07SD,HSPC,Micromixer,0.0,9.0,3.0,3.0,0.25,1.727,PBS,NO,242.045,0.591,0.666782733798027,617.916961364746
08SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,0.58,1.727,MQ,YES,19.897,0.443,0.3152624897658825,99.84133505821228
09SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.25,1.727,PBS,NO,593.99,0.61,0.6708265528082847,628.0863627624511
10SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,1.0,1.727,PBS,YES,138.894,0.49,0.3567488244175911,120.04451942443848
11SD,HSPC,Droplet,0.0,11.25,0.0,3.75,1.4,1.727,PBS,YES,325.634,0.489,0.36516196027398107,119.88304266611736
12SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,1.375,1.727,MQ,NO,277.332,0.735,0.6706703117489815,620.3617980957031
13SD,HSPC,Droplet,0.0,11.25,0.0,3.75,0.25,1.727,PBS,YES,52.067,0.26,0.31664090752601626,101.50385276794434
