ID,ML,CHIP,ESM,HSPC,CHOL,PEG,TFR,FRR,AQUEOUS,OUTPUT,SIZE,PDI,PDI_pred,SIZE_pred
01SD,HSPC,Micromixer,0.0,0.0,3.0,2.8492,0.25,3.0,MQ,YES,117.567,0.327,0.35268958255648614,113.83148703257243
02SD,HSPC,Micromixer,0.0,10.056,3.0,3.3520000000000003,1.0,3.0,MQ,YES,124.403,0.403,0.31876420095562935,97.48356294910582
03SD,HSPC,Droplet,0.0,0.0,3.0,0.0,0.25,50.0,MQ,NO,169.247,0.531,0.6664151746034622,462.81881393432616
04SD,HSPC,Micromixer,0.0,0.0,3.0,3.3520000000000003,1.0,3.0,PBS,YES,73.088,0.238,0.31696287885308266,97.20768407277164
05SD,HSPC,Micromixer,0.0,0.0,3.0,0.0,1.0,50.0,MQ,NO,141.591,0.597,0.6653489845991135,460.3230540466309
06SD,HSPC,Micromixer,0.0,10.056,3.0,0.0,0.25,50.0,PBS,YES,135.642,0.428,0.3571316049993038,111.61160385131836
07SD,HSPC,Droplet,0.0,8.547600000000001,3.0,3.192,1.0,3.0,PBS,NO,242.045,0.591,0.666782733798027,469.9817640686035
08SD,HSPC,Droplet,0.0,0.0,3.0,0.0,1.0,50.0,MQ,YES,19.897,0.443,0.32695986673235894,88.24276759783429
09SD,HSPC,Droplet,0.0,0.0,3.0,0.0,1.0,50.0,PBS,NO,593.99,0.61,0.6704658755660057,481.9194273376465
10SD,HSPC,Micromixer,0.0,9.576,3.0,0.0,0.25,50.0,PBS,YES,138.894,0.49,0.35697214514017106,111.121083056132
11SD,HSPC,Droplet,0.0,11.5644,3.0,0.0,0.25,3.0,PBS,YES,325.634,0.489,0.3644090247154236,112.49593687693277
12SD,HSPC,Droplet,0.0,3.75,3.0,3.3520000000000003,0.25,3.0,MQ,NO,277.332,0.735,0.6704906564950943,474.1718341064453
13SD,HSPC,Droplet,0.0,0.0,3.0,0.0,1.0,50.0,PBS,YES,52.067,0.26,0.3274754758179188,91.7385124206543
14SD,HSPC,Droplet,0.0,11.25,3.0,0.0,0.25,50.0,PBS,YES,101.454,0.35,0.3581027482450008,110.73344581604005
15SD,HSPC,Micromixer,0.0,10.056,3.0,3.3520000000000003,1.0,3.0,PBS,YES,77.448,0.233,0.317224630266428,97.34923855607938
16SD,HSPC,Droplet,0.0,0.0,3.0,3.192,0.25,50.0,MQ,YES,177.522,0.431,0.36398350819945335,110.95625335693359
17SD,HSPC,Droplet,0.0,0.0,3.0,0.0,0.25,3.0,PBS,NO,255.405,0.783,0.6709840163588524,498.7817642211914
18SD,HSPC,Droplet,0.0,9.576,3.0,0.0,1.0,3.0,MQ,NO,198.619,0.519,0.6705275866389274,475.70978302001953
19SD,HSPC,Micromixer,0.0,9.576,3.0,3.75,0.25,50.0,MQ,YES,131.205,0.38,0.3554067929089069,111.84691980997721
20SD,HSPC,Micromixer,0.0,12.570000000000002,3.0,0.0,0.25,3.0,PBS,NO,351.504,0.558,0.6659241783618927,466.67685546875
21SD,HSPC,Micromixer,0.0,10.056,3.0,3.3520000000000003,0.25,3.0,MQ,YES,135.609,0.369,0.35274362221360206,114.08221794128418
22SD,HSPC,Droplet,0.0,7.542000000000001,3.0,0.0,1.0,3.0,MQ,YES,146.776,0.44,0.31579782703270515,96.89272804775024
23SD,HSPC,Micromixer,0.0,0.0,3.0,0.0,1.0,50.0,MQ,YES,125.959,0.339,0.3260310919582844,87.3888041528066
24SD,HSPC,Micromixer,0.0,0.0,3.0,0.0,1.0,50.0,PBS,YES,102.376,0.385,0.32539523363113404,87.99099424997965
01SM,ESM,Micromixer,5.0,0.0,3.0,3.3520000000000003,0.25,3.0,MQ,YES,116.839,0.082,0.1365569758415222,113.49926653544108
02SM,ESM,Micromixer,20.0,10.056,3.0,0.0,1.0,3.0,MQ,NO,1929.916,0.842,0.8369355335831642,2249.9077587890624
03SM,ESM,Droplet,20.0,0.0,3.0,3.3520000000000003,0.25,50.0,MQ,YES,133.051,0.186,0.13178225871175528,145.64517761230468
04SM,ESM,Micromixer,5.0,10.056,3.0,3.192,1.0,3.0,PBS,YES,91.433,0.1,0.13554429300129414,97.05164878975866
05SM,ESM,Micromixer,20.0,0.0,3.0,3.192,1.0,50.0,MQ,NO,700.845,0.681,0.8368184751272202,2118.7039025878908
06SM,ESM,Micromixer,20.0,10.056,3.0,3.3520000000000003,0.25,50.0,PBS,YES,122.961,0.236,0.1320986183732748,144.70444297790527
07SM,ESM,Droplet,20.0,0.0,3.0,3.192,1.0,3.0,PBS,YES,163.558,0.316,0.1303361278027296,158.11663780212402
08SM,ESM,Droplet,5.0,0.0,3.0,0.0,1.0,50.0,MQ,YES,69.723,0.067,0.12874237067997454,88.1129397169749
09SM,ESM,Droplet,5.0,0.0,3.0,3.192,1.0,50.0,PBS,NO,1794.372,0.936,0.7860864832997322,1590.701396331787
10SM,ESM,Micromixer,5.0,9.576,3.0,3.192,0.25,50.0,PBS,NO,301.615,0.521,0.7751632681488991,1603.9080699157714
11SM,ESM,Droplet,20.0,0.0,3.0,0.0,0.25,3.0,PBS,NO,1242.327,0.826,0.8335693404078484,2233.231787109375
12SM,ESM,Droplet,5.0,10.056,3.0,3.192,0.25,3.0,MQ,NO,2100.262,0.999,0.7756317368149758,1586.64041305542
13SM,ESM,Droplet,20.0,0.0,3.0,0.0,1.0,50.0,PBS,NO,1787.444,0.994,0.836902865767479,2090.3953283691408
14SM,ESM,Droplet,5.0,0.0,3.0,2.8492,0.25,50.0,PBS,YES,133.599,0.269,0.13431857783347367,110.29462902069092
15SM,ESM,Micromixer,5.0,9.0,3.0,3.192,1.0,3.0,PBS,NO,2254.269,1.0,0.7883761355280876,1604.4093089294433
16SM,ESM,Droplet,20.0,11.25,3.0,0.0,0.25,50.0,MQ,NO,731.331,0.991,0.8333058312535286,2119.2601098632813
17SM,ESM,Droplet,5.0,7.542000000000001,3.0,0.0,0.25,3.0,PBS,NO,571.168,0.558,0.7741269502043724,1596.9576878356934
18SM,ESM,Droplet,5.0,0.0,3.0,3.192,1.0,3.0,MQ,NO,554.177,0.595,0.7873836916685104,1582.4185081481933
19SM,ESM,Micromixer,5.0,3.75,3.0,0.0,0.25,50.0,MQ,YES,109.153,0.284,0.13457407876849176,111.49639528910319
20SM,ESM,Micromixer,20.0,0.0,3.0,3.3520000000000003,0.25,3.0,PBS,NO,6478.919,1.0,0.833776832818985,2261.6528161621095
21SM,ESM,Micromixer,20.0,0.0,3.0,3.3520000000000003,0.25,3.0,MQ,YES,108.176,0.106,0.13498153127729892,170.86930458068846
22SM,ESM,Droplet,20.0,0.0,3.0,0.0,1.0,3.0,MQ,YES,116.98,0.128,0.12829872522503138,158.11663780212402
23SM,ESM,Micromixer,5.0,0.0,3.0,3.192,1.0,50.0,MQ,YES,70.824,0.118,0.1289640260487795,87.25679590543112
24SM,ESM,Micromixer,20.0,9.576,3.0,0.0,1.0,50.0,PBS,YES,85.425,0.145,0.12499795269221067,136.4985910797119
01CD,HSPC,Micromixer,0.0,9.576,3.0,0.0,0.71,2.0,MQ,YES,111.287,0.294,0.3704854989796877,103.89858674367268
02CD,HSPC,Micromixer,0.0,0.0,3.0,0.0,0.71,23.0,MQ,YES,104.721,0.372,0.37271626442670824,98.43723292055586
03CD,HSPC,Micromixer,0.0,9.576,3.0,3.3520000000000003,2.04,2.0,MQ,YES,77.048,0.221,0.31203487239778044,94.0907439185705
