ID,ML,CHIP,ESM,HSPC,CHOL,PEG,TFR,FRR,AQUEOUS,OUTPUT,SIZE,PDI,PDI_pred,SIZE_pred
01SD,HSPC,Micromixer,0.0,0.0,3.192,3.3520000000000003,0.25,3.0,MQ,YES,117.567,0.327,0.2549819052467744,106.42979429880778
02SD,HSPC,Micromixer,0.0,11.5644,3.192,3.192,1.0,3.0,MQ,YES,124.403,0.403,0.2875677865276493,96.69812509396793
03SD,HSPC,Droplet,0.0,11.25,3.192,0.0,0.25,50.0,MQ,NO,169.247,0.531,0.6664151746034622,462.81881393432616
04SD,HSPC,Micromixer,0.0,11.25,3.192,0.0,1.0,3.0,PBS,YES,73.088,0.238,0.2428672437511058,96.61427648684223
05SD,HSPC,Micromixer,0.0,10.056,3.192,0.0,1.0,50.0,MQ,NO,141.591,0.597,0.6653489845991135,460.3230540466309
06SD,HSPC,Micromixer,0.0,9.576,3.192,0.0,0.25,50.0,PBS,YES,135.642,0.428,0.27521023616194723,104.59616336822509
07SD,HSPC,Droplet,0.0,10.056,3.192,0.0,1.0,3.0,PBS,NO,242.045,0.591,0.666782733798027,469.9817640686035
08SD,HSPC,Droplet,0.0,0.0,3.192,0.0,1.0,50.0,MQ,YES,19.897,0.443,0.26932463780045507,85.43491031328838
09SD,HSPC,Droplet,0.0,0.0,3.192,3.3520000000000003,1.0,50.0,PBS,NO,593.99,0.61,0.6704658755660057,481.9194273376465
10SD,HSPC,Micromixer,0.0,9.576,3.192,0.0,0.25,50.0,PBS,YES,138.894,0.49,0.27152919724583624,104.19948042551675
11SD,HSPC,Droplet,0.0,9.576,3.192,4.19,0.25,3.0,PBS,YES,325.634,0.489,0.29604685932397845,105.13487417856851
12SD,HSPC,Droplet,0.0,10.056,3.192,0.0,0.25,3.0,MQ,NO,277.332,0.735,0.6704906564950943,474.1718341064453
13SD,HSPC,Droplet,0.0,0.0,3.192,0.0,1.0,50.0,PBS,YES,52.067,0.26,0.2912865135073662,88.70520427703858
14SD,HSPC,Droplet,0.0,0.0,3.192,3.192,0.25,50.0,PBS,YES,101.454,0.35,0.27152919724583624,104.07535175323487
15SD,HSPC,Micromixer,0.0,9.576,3.192,0.0,1.0,3.0,PBS,YES,77.448,0.233,0.2428672437511058,96.62822804961773
16SD,HSPC,Droplet,0.0,10.056,3.192,0.0,0.25,50.0,MQ,YES,177.522,0.431,0.2994170518219471,102.62495655059814
17SD,HSPC,Droplet,0.0,0.0,3.192,3.192,0.25,3.0,PBS,NO,255.405,0.783,0.6709840163588524,498.7817642211914
18SD,HSPC,Droplet,0.0,0.0,3.192,0.0,1.0,3.0,MQ,NO,198.619,0.519,0.6705275866389274,475.70978302001953
19SD,HSPC,Micromixer,0.0,9.0,3.192,0.0,0.25,50.0,MQ,YES,131.205,0.38,0.27152919724583624,104.17525919596353
20SD,HSPC,Micromixer,0.0,9.576,3.192,0.0,0.25,3.0,PBS,NO,351.504,0.558,0.6659241783618927,466.67685546875
21SD,HSPC,Micromixer,0.0,12.570000000000002,3.192,3.3520000000000003,0.25,3.0,MQ,YES,135.609,0.369,0.2547092742003152,106.71134838104248
22SD,HSPC,Droplet,0.0,8.547600000000001,3.192,0.0,1.0,3.0,MQ,YES,146.776,0.44,0.24305314670425981,95.96987146437432
23SD,HSPC,Micromixer,0.0,9.576,3.192,0.0,1.0,50.0,MQ,YES,125.959,0.339,0.26932463780045507,85.12976607776825
24SD,HSPC,Micromixer,0.0,0.0,3.192,0.0,1.0,50.0,PBS,YES,102.376,0.385,0.27300567671656606,85.71779196239653
01SM,ESM,Micromixer,5.0,9.576,3.192,3.192,0.25,3.0,MQ,YES,116.839,0.082,0.1365569758415222,106.05439871470134
02SM,ESM,Micromixer,20.0,8.547600000000001,3.192,0.0,1.0,3.0,MQ,NO,1929.916,0.842,0.8369355335831642,2249.9077587890624
03SM,ESM,Droplet,20.0,0.0,3.192,1.0,0.25,50.0,MQ,YES,133.051,0.186,0.13178225871175528,145.64517761230468
04SM,ESM,Micromixer,5.0,3.0,3.192,0.0,1.0,3.0,PBS,YES,91.433,0.1,0.13554429300129414,96.57389699412616
05SM,ESM,Micromixer,20.0,0.0,3.192,0.0,1.0,50.0,MQ,NO,700.845,0.681,0.8368184751272202,2118.7039025878908
06SM,ESM,Micromixer,20.0,8.547600000000001,3.192,0.0,0.25,50.0,PBS,YES,122.961,0.236,0.1320986183732748,144.70444297790527
07SM,ESM,Droplet,20.0,8.547600000000001,3.192,3.192,1.0,3.0,PBS,YES,163.558,0.316,0.1303361278027296,158.11663780212402
08SM,ESM,Droplet,5.0,0.0,3.192,3.192,1.0,50.0,MQ,YES,69.723,0.067,0.12874237067997454,85.61035396258038
09SM,ESM,Droplet,5.0,0.0,3.192,1.0,1.0,50.0,PBS,NO,1794.372,0.936,0.7860864832997322,1590.701396331787
10SM,ESM,Micromixer,5.0,9.576,3.192,0.0,0.25,50.0,PBS,NO,301.615,0.521,0.7751632681488991,1603.9080699157714
11SM,ESM,Droplet,20.0,0.0,3.192,3.3520000000000003,0.25,3.0,PBS,NO,1242.327,0.826,0.8335693404078484,2233.231787109375
12SM,ESM,Droplet,5.0,8.547600000000001,3.192,0.0,0.25,3.0,MQ,NO,2100.262,0.999,0.7756317368149758,1586.64041305542
