ID,ML,CHIP,ESM,HSPC,CHOL,PEG,TFR,FRR,AQUEOUS,OUTPUT,SIZE,PDI,PDI_pred,SIZE_pred
01SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,0.25,3.0,MQ,YES,117.567,0.327,0.3542949119210243,116.36005725860596
02SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,0.25,3.0,MQ,YES,124.403,0.403,0.3619163556396961,119.99349726359051
03SD,HSPC,Micromixer,0.0,9.0,3.0,3.0,0.25,50.0,MQ,NO,169.247,0.531,0.6664151746034622,462.81881393432616
04SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,0.25,3.0,PBS,YES,73.088,0.238,0.3561293749511242,115.17534980773925
05SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,0.25,50.0,MQ,NO,141.591,0.597,0.6655285680294036,456.47763397216795
06SD,HSPC,Micromixer,0.0,9.0,3.0,3.0,0.25,50.0,PBS,YES,135.642,0.428,0.3571316049993038,111.61160385131836
07SD,HSPC,Micromixer,0.0,9.0,3.0,3.0,0.25,3.0,PBS,NO,242.045,0.591,0.6668825763463974,469.3798686218262
08SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,0.25,50.0,MQ,YES,19.897,0.443,0.3576788875460625,114.72119842529297
09SD,HSPC,Droplet,0.0,3.75,0.0,1.25,0.25,50.0,PBS,NO,593.99,0.61,0.6704595103859902,478.5209973144531
10SD,HSPC,Droplet,0.0,3.75,0.0,1.25,0.25,50.0,PBS,YES,138.894,0.49,0.35809113398194314,119.03244716644286
11SD,HSPC,Droplet,0.0,11.25,0.0,3.75,0.25,3.0,PBS,YES,325.634,0.489,0.36503462597727776,119.75855662027996
12SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.25,3.0,MQ,NO,277.332,0.735,0.6705323231220245,471.7848719787598
13SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,0.25,50.0,PBS,YES,52.067,0.26,0.36597844228148463,118.65887023925781
14SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,0.25,50.0,PBS,YES,101.454,0.35,0.3592728413641453,113.40108173370362
15SD,HSPC,Droplet,0.0,3.75,0.0,1.25,0.25,3.0,PBS,YES,77.448,0.233,0.3565964536368847,119.95588973999024
16SD,HSPC,Droplet,0.0,11.25,0.0,3.75,0.25,50.0,MQ,YES,177.522,0.431,0.3648088300228119,119.08861793518066
17SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,0.25,3.0,PBS,NO,255.405,0.783,0.6711967870593071,498.9138703918457
18SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.25,3.0,MQ,NO,198.619,0.519,0.6705323231220245,471.7848719787598
19SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.25,50.0,MQ,YES,131.205,0.38,0.356508858948946,119.79659809112549
20SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,0.25,3.0,PBS,NO,351.504,0.558,0.6660320746898651,463.52914154052735
21SD,HSPC,Micromixer,0.0,9.0,3.0,3.0,0.25,3.0,MQ,YES,135.609,0.369,0.35274362221360206,114.08221794128418
22SD,HSPC,Micromixer,0.0,9.0,3.0,3.0,0.25,3.0,MQ,YES,146.776,0.44,0.3542663896083832,114.00937538146972
23SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,0.25,50.0,MQ,YES,125.959,0.339,0.3563272121548653,115.00862266540527
24SD,HSPC,Droplet,0.0,9.0,3.0,3.0,0.25,50.0,PBS,YES,102.376,0.385,0.3571316049993038,111.61160385131836
01SM,ESM,Micromixer,5.0,0.0,5.0,0.0,0.25,3.0,MQ,YES,116.839,0.082,0.13547586515545845,104.4409785715739
02SM,ESM,Droplet,20.0,0.0,0.0,0.0,0.25,3.0,MQ,NO,1929.916,0.842,0.8358904871344567,2243.294383544922
03SM,ESM,Micromixer,20.0,0.0,20.0,0.0,0.25,50.0,MQ,YES,133.051,0.186,0.13128574073314667,146.18507179260254
04SM,ESM,Micromixer,5.0,0.0,5.0,0.0,0.25,3.0,PBS,YES,91.433,0.1,0.1351102291792631,104.25302736918131
05SM,ESM,Micromixer,20.0,0.0,0.0,0.0,0.25,50.0,MQ,NO,700.845,0.681,0.8359694534540176,2112.3677294921877
06SM,ESM,Droplet,20.0,0.0,20.0,0.0,0.25,50.0,PBS,YES,122.961,0.236,0.13124678701162337,145.22609481811523
07SM,ESM,Droplet,20.0,0.0,20.0,0.0,0.25,3.0,PBS,YES,163.558,0.316,0.13551236353814602,171.04890853881835
08SM,ESM,Droplet,5.0,0.0,5.0,0.0,0.25,50.0,MQ,YES,69.723,0.067,0.1335638437792659,101.95779052734375
