ID,ML,CHIP,ESM,HSPC,CHOL,PEG,TFR,FRR,AQUEOUS,OUTPUT,SIZE,PDI,PDI_pred,SIZE_pred
01SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,0.58,3.0,MQ,YES,117.567,0.327,0.35904310524463656,104.55916717126634
02SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,0.58,3.0,MQ,YES,124.403,0.403,0.36667689740657805,107.08549714969455
03SD,HSPC,Micromixer,0.0,9.0,3.0,3.0,0.58,50.0,MQ,NO,169.247,0.531,0.6664151746034622,462.81881393432616
04SD,HSPC,Droplet,0.0,3.0,1.0,1.0,0.58,3.0,PBS,YES,73.088,0.238,0.3604606790840626,104.3414397822486
05SD,HSPC,Droplet,0.0,11.25,0.0,3.75,0.58,50.0,MQ,NO,141.591,0.597,0.6655285680294036,456.47763397216795
06SD,HSPC,Micromixer,0.0,9.0,3.0,3.0,0.58,50.0,PBS,YES,135.642,0.428,0.36136219680309295,95.96223688761393
07SD,HSPC,Droplet,0.0,9.0,3.0,3.0,0.58,3.0,PBS,NO,242.045,0.591,0.6668825763463974,469.3798686218262
08SD,HSPC,Micromixer,0.0,3.0,1.0,1.0,0.58,50.0,MQ,YES,19.897,0.443,0.3620942348241806,98.68468872070312
09SD,HSPC,Droplet,0.0,3.75,0.0,1.25,0.58,50.0,PBS,NO,593.99,0.61,0.6706001177430153,478.5209973144531
10SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.58,50.0,PBS,YES,138.894,0.49,0.36261005654931067,100.96646682739258
11SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,0.58,3.0,PBS,YES,325.634,0.489,0.36854972928762436,106.62093398698173
12SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.58,3.0,MQ,NO,277.332,0.735,0.6706547230482102,471.7848719787598
13SD,HSPC,Droplet,0.0,11.25,0.0,3.75,0.58,50.0,PBS,YES,52.067,0.26,0.3698466894030571,103.04020446777344
14SD,HSPC,Droplet,0.0,3.0,1.0,1.0,0.58,50.0,PBS,YES,101.454,0.35,0.3633487392961979,98.68807670593262
15SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.58,3.0,PBS,YES,77.448,0.233,0.3607915607094765,106.95404205163321
16SD,HSPC,Micromixer,0.0,11.25,0.0,3.75,0.58,50.0,MQ,YES,177.522,0.431,0.3691856411099434,103.11103603363037
17SD,HSPC,Droplet,0.0,3.0,1.0,1.0,0.58,3.0,PBS,NO,255.405,0.783,0.6713414999842644,498.9138703918457
18SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.58,3.0,MQ,NO,198.619,0.519,0.6706547230482102,471.7848719787598
19SD,HSPC,Micromixer,0.0,3.75,0.0,1.25,0.58,50.0,MQ,YES,131.205,0.38,0.3614600285887718,100.88544459969657
20SD,HSPC,Droplet,0.0,11.25,0.0,3.75,0.58,3.0,PBS,NO,351.504,0.558,0.6660320746898651,463.52914154052735
21SD,HSPC,Micromixer,0.0,9.0,3.0,3.0,0.58,3.0,MQ,YES,135.609,0.369,0.3573827531933784,101.8110394646327
22SD,HSPC,Micromixer,0.0,9.0,3.0,3.0,0.58,3.0,MQ,YES,146.776,0.44,0.35825585886836053,101.63256459881012
23SD,HSPC,Droplet,0.0,3.0,1.0,1.0,0.58,50.0,MQ,YES,125.959,0.339,0.3612896665930748,99.07155498504639
24SD,HSPC,Droplet,0.0,9.0,3.0,3.0,0.58,50.0,PBS,YES,102.376,0.385,0.36136219680309295,95.96223688761393
01SM,ESM,Micromixer,5.0,0.0,5.0,0.0,0.58,3.0,MQ,YES,116.839,0.082,0.10639054745435715,97.54746606993761
02SM,ESM,Micromixer,20.0,0.0,0.0,0.0,0.58,3.0,MQ,NO,1929.916,0.842,0.8357206732034683,2243.152484130859
03SM,ESM,Droplet,20.0,0.0,20.0,0.0,0.58,50.0,MQ,YES,133.051,0.186,0.07065195823886565,146.39148422241212
04SM,ESM,Droplet,5.0,0.0,5.0,0.0,0.58,3.0,PBS,YES,91.433,0.1,0.10785893373191356,97.60017585539904
05SM,ESM,Droplet,20.0,0.0,0.0,0.0,0.58,50.0,MQ,NO,700.845,0.681,0.8357629328966141,2112.3339794921876
06SM,ESM,Micromixer,20.0,0.0,20.0,0.0,0.58,50.0,PBS,YES,122.961,0.236,0.07252155417310341,145.4436614227295
07SM,ESM,Droplet,20.0,0.0,20.0,0.0,0.58,3.0,PBS,YES,163.558,0.316,0.09244629241526127,166.24581367492675
08SM,ESM,Droplet,5.0,0.0,5.0,0.0,0.58,50.0,MQ,YES,69.723,0.067,0.09497756693512201,89.18731029192608
09SM,ESM,Droplet,5.0,0.0,0.0,0.0,0.58,50.0,PBS,NO,1794.372,0.936,0.781260059773922,1574.8232817077637
10SM,ESM,Droplet,5.0,0.0,0.0,0.0,0.58,50.0,PBS,NO,301.615,0.521,0.7832322707772255,1585.9504008483887
11SM,ESM,Droplet,20.0,0.0,0.0,0.0,0.58,3.0,PBS,NO,1242.327,0.826,0.8356675264239312,2213.310998535156
12SM,ESM,Micromixer,5.0,0.0,0.0,0.0,0.58,3.0,MQ,NO,2100.262,0.999,0.7826990157365799,1567.3145994567872
13SM,ESM,Micromixer,20.0,0.0,0.0,0.0,0.58,50.0,PBS,NO,1787.444,0.994,0.8358289706707,2082.012919921875
14SM,ESM,Micromixer,5.0,0.0,5.0,0.0,0.58,50.0,PBS,YES,133.599,0.269,0.09589173473417759,89.63189098358154
15SM,ESM,Micromixer,5.0,0.0,0.0,0.0,0.58,3.0,PBS,NO,2254.269,1.0,0.7833859026432037,1588.8514811706543
16SM,ESM,Micromixer,20.0,0.0,0.0,0.0,0.58,50.0,MQ,NO,731.331,0.991,0.8356355571746826,2098.137861328125
17SM,ESM,Micromixer,5.0,0.0,5.0,0.0,0.58,3.0,PBS,NO,571.168,0.558,0.781347174346447,1593.796899871826
18SM,ESM,Micromixer,5.0,0.0,0.0,0.0,0.58,3.0,MQ,NO,554.177,0.595,0.7826990157365799,1567.3145994567872
19SM,ESM,Droplet,5.0,0.0,0.0,0.0,0.58,50.0,MQ,YES,109.153,0.284,0.12880212549120187,100.00644496917725
20SM,ESM,Micromixer,20.0,0.0,0.0,0.0,0.58,3.0,PBS,NO,6478.919,1.0,0.8358724465966225,2242.6010388183595
21SM,ESM,Micromixer,20.0,0.0,20.0,0.0,0.58,3.0,MQ,YES,108.176,0.106,0.09198708832263947,166.24581367492675
22SM,ESM,Micromixer,20.0,0.0,20.0,0.0,0.58,3.0,MQ,YES,116.98,0.128,0.09196305833756924,166.24581367492675
23SM,ESM,Droplet,5.0,0.0,5.0,0.0,0.58,50.0,MQ,YES,70.824,0.118,0.09269093431532383,89.2721509774526
24SM,ESM,Micromixer,20.0,0.0,20.0,0.0,0.58,50.0,PBS,YES,85.425,0.145,0.07252155417310341,145.4436614227295
01CD,HSPC,Micromixer,0.0,11.5644,1.3408000000000002,3.8548,0.58,2.0,MQ,YES,111.287,0.294,0.37193678855895995,106.58135615030923
02CD,HSPC,Micromixer,0.0,11.5644,1.3408000000000002,3.8548,0.58,23.0,MQ,YES,104.721,0.372,0.3747911708056927,100.94914557702202
03CD,HSPC,Micromixer,0.0,11.5644,1.3408000000000002,3.8548,0.58,2.0,MQ,YES,77.048,0.221,0.37193678855895995,106.58135615030923
04CD,HSPC,Micromixer,0.0,11.5644,1.3408000000000002,3.8548,0.58,23.0,MQ,YES,79.661,0.268,0.3747911708056927,100.94914557702202
05CD,HSPC,Micromixer,0.0,8.547600000000001,5.363200000000001,2.8492,0.58,2.0,MQ,YES,92.827,0.188,0.2252664540708065,95.87511476301535
06CD,HSPC,Micromixer,0.0,8.547600000000001,5.363200000000001,2.8492,0.58,23.0,MQ,YES,83.507,0.278,0.26918206214904783,87.16597260316213
