ID,ML,CHIP,ESM,HSPC,CHOL,PEG,TFR,FRR,AQUEOUS,OUTPUT,SIZE,PDI,PDI_pred,SIZE_pred
01SD,HSPC,Micromixer,5.0,3.0,1.0,1.0,0.25,3.0,MQ,YES,117.567,0.327,0.3074899790436029,116.35315067291259
02SD,HSPC,Micromixer,5.0,11.25,0.0,3.75,1.0,3.0,MQ,YES,124.403,0.403,0.2790776663646102,99.81260103153049
03SD,HSPC,Droplet,5.0,9.0,3.0,3.0,0.25,50.0,MQ,NO,169.247,0.531,0.6943790262937546,696.4874172973633
04SD,HSPC,Micromixer,5.0,3.0,1.0,1.0,1.0,3.0,PBS,YES,73.088,0.238,0.27869101278483865,98.86553634622362
05SD,HSPC,Micromixer,5.0,11.25,0.0,3.75,1.0,50.0,MQ,NO,141.591,0.597,0.697722185254097,684.8195074462891
06SD,HSPC,Micromixer,5.0,9.0,3.0,3.0,0.25,50.0,PBS,YES,135.642,0.428,0.30897692319005726,111.54373924255371
07SD,HSPC,Droplet,5.0,9.0,3.0,3.0,1.0,3.0,PBS,NO,242.045,0.591,0.698024130165577,704.0174523925781
08SD,HSPC,Droplet,5.0,3.0,1.0,1.0,1.0,50.0,MQ,YES,19.897,0.443,0.28480792328715326,90.23281841278076
09SD,HSPC,Droplet,5.0,3.75,0.0,1.25,1.0,50.0,PBS,NO,593.99,0.61,0.7010022476315498,705.5654263305664
10SD,HSPC,Micromixer,5.0,3.75,0.0,1.25,0.25,50.0,PBS,YES,138.894,0.49,0.30989065803587434,119.03075206756591
11SD,HSPC,Droplet,5.0,11.25,0.0,3.75,0.25,3.0,PBS,YES,325.634,0.489,0.3159473301842809,119.75855662027996
12SD,HSPC,Droplet,5.0,3.75,0.0,1.25,0.25,3.0,MQ,NO,277.332,0.735,0.6980748289823532,697.9127949523926
13SD,HSPC,Droplet,5.0,11.25,0.0,3.75,1.0,50.0,PBS,YES,52.067,0.26,0.28561181243509054,93.80163822174072
14SD,HSPC,Droplet,5.0,3.0,1.0,1.0,0.25,50.0,PBS,YES,101.454,0.35,0.3108693401515484,113.39938663482666
15SD,HSPC,Micromixer,5.0,3.75,0.0,1.25,1.0,3.0,PBS,YES,77.448,0.233,0.279927494302392,100.68731551329294
16SD,HSPC,Droplet,5.0,11.25,0.0,3.75,0.25,50.0,MQ,YES,177.522,0.431,0.31493443217128514,119.08692283630371
17SD,HSPC,Droplet,5.0,3.0,1.0,1.0,0.25,3.0,PBS,NO,255.405,0.783,0.6983100575208664,721.5888102722168
18SD,HSPC,Droplet,5.0,3.75,0.0,1.25,1.0,3.0,MQ,NO,198.619,0.519,0.7013486549258232,698.3052197265625
19SD,HSPC,Micromixer,5.0,3.75,0.0,1.25,0.25,50.0,MQ,YES,131.205,0.38,0.30845517028123143,119.79490299224854
20SD,HSPC,Micromixer,5.0,11.25,0.0,3.75,0.25,3.0,PBS,NO,351.504,0.558,0.6944631716609001,692.9874795532227
21SD,HSPC,Micromixer,5.0,9.0,3.0,3.0,0.25,3.0,MQ,YES,135.609,0.369,0.30607235509902236,114.08221794128418
22SD,HSPC,Droplet,5.0,9.0,3.0,3.0,1.0,3.0,MQ,YES,146.776,0.44,0.27606439956774315,96.92048947340434
23SD,HSPC,Micromixer,5.0,3.0,1.0,1.0,1.0,50.0,MQ,YES,125.959,0.339,0.28390393145382403,89.70178256988525
24SD,HSPC,Micromixer,5.0,9.0,3.0,3.0,1.0,50.0,PBS,YES,102.376,0.385,0.2828077498823404,87.99477221171061
01SM,ESM,Micromixer,5.0,0.0,5.0,0.0,0.25,3.0,MQ,YES,116.839,0.082,0.13547586515545845,104.4409785715739
02SM,ESM,Micromixer,5.0,0.0,0.0,0.0,1.0,3.0,MQ,NO,1929.916,0.842,0.7888537237048149,1575.1036375427245
03SM,ESM,Droplet,5.0,0.0,20.0,0.0,0.25,50.0,MQ,YES,133.051,0.186,0.13148149628192185,100.23226596832275
