ID,ML,CHIP,ESM,HSPC,CHOL,PEG,TFR,FRR,AQUEOUS,OUTPUT,SIZE,PDI,PDI_pred,SIZE_pred
01SD,HSPC,Micromixer,0.0,0.0,1.0,3.3520000000000003,0.25,3.0,MQ,YES,117.567,0.327,0.3546839451789856,116.14195827484131
02SD,HSPC,Micromixer,0.0,0.0,0.0,3.3520000000000003,1.0,3.0,MQ,YES,124.403,0.403,0.3196849521994591,99.54231553958712
03SD,HSPC,Droplet,0.0,0.0,3.0,3.3520000000000003,0.25,50.0,MQ,NO,169.247,0.531,0.6664151746034622,462.81881393432616
04SD,HSPC,Micromixer,0.0,0.0,1.0,3.3520000000000003,1.0,3.0,PBS,YES,73.088,0.238,0.3188244608044624,99.10537664763135
05SD,HSPC,Micromixer,0.0,0.0,0.0,3.3520000000000003,1.0,50.0,MQ,NO,141.591,0.597,0.665564621090889,457.210691986084
06SD,HSPC,Micromixer,0.0,0.0,3.0,3.3520000000000003,0.25,50.0,PBS,YES,135.642,0.428,0.3573292127251625,110.58920421600342
07SD,HSPC,Droplet,0.0,0.0,3.0,3.3520000000000003,1.0,3.0,PBS,NO,242.045,0.591,0.666782733798027,469.9817640686035
08SD,HSPC,Droplet,0.0,8.547600000000001,1.0,3.3520000000000003,1.0,50.0,MQ,YES,19.897,0.443,0.3279946292936802,90.32323055267334
09SD,HSPC,Droplet,0.0,0.0,0.0,3.3520000000000003,1.0,50.0,PBS,NO,593.99,0.61,0.6685575386881828,475.87499145507815
10SD,HSPC,Micromixer,0.0,0.0,0.0,3.3520000000000003,0.25,50.0,PBS,YES,138.894,0.49,0.35821526154875755,118.16742443084716
11SD,HSPC,Droplet,0.0,0.0,0.0,3.3520000000000003,0.25,3.0,PBS,YES,325.634,0.489,0.3618872444331646,119.3878069941203
12SD,HSPC,Droplet,0.0,11.25,0.0,3.3520000000000003,0.25,3.0,MQ,NO,277.332,0.735,0.6686807268857956,469.25518936157226
13SD,HSPC,Droplet,0.0,0.0,0.0,3.3520000000000003,1.0,50.0,PBS,YES,52.067,0.26,0.32897857680916787,92.8054151916504
14SD,HSPC,Droplet,0.0,0.0,1.0,3.3520000000000003,0.25,50.0,PBS,YES,101.454,0.35,0.35945722058415414,113.30297790527344
15SD,HSPC,Micromixer,0.0,9.576,0.0,3.3520000000000003,1.0,3.0,PBS,YES,77.448,0.233,0.3202317382395268,100.4653746843338
16SD,HSPC,Droplet,0.0,11.25,0.0,3.3520000000000003,0.25,50.0,MQ,YES,177.522,0.431,0.36167706549167633,118.82318683624267
17SD,HSPC,Droplet,0.0,9.576,1.0,3.3520000000000003,0.25,3.0,PBS,NO,255.405,0.783,0.6690674549341202,486.41576507568357
18SD,HSPC,Droplet,0.0,0.0,0.0,3.3520000000000003,1.0,3.0,MQ,NO,198.619,0.519,0.6686094209551812,470.3669662475586
19SD,HSPC,Micromixer,0.0,7.542000000000001,0.0,3.3520000000000003,0.25,50.0,MQ,YES,131.205,0.38,0.35656722977757455,118.94860126495361
20SD,HSPC,Micromixer,0.0,0.0,0.0,3.3520000000000003,0.25,3.0,PBS,NO,351.504,0.558,0.666124621629715,463.9285887145996
21SD,HSPC,Micromixer,0.0,9.576,3.0,3.3520000000000003,0.25,3.0,MQ,YES,135.609,0.369,0.35379704520106314,113.07009883880615
22SD,HSPC,Droplet,0.0,0.0,3.0,3.3520000000000003,1.0,3.0,MQ,YES,146.776,0.44,0.3168512509763241,96.74897130845173
23SD,HSPC,Micromixer,0.0,8.547600000000001,1.0,3.3520000000000003,1.0,50.0,MQ,YES,125.959,0.339,0.3270474283397198,89.71847726949056
24SD,HSPC,Micromixer,0.0,9.576,3.0,3.3520000000000003,1.0,50.0,PBS,YES,102.376,0.385,0.3254931890964508,87.99133410135904
